Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000063932,Poteg,0.037835138503632015,1.9215079188127193,0.010953207029438996,0.013745327259533011,-0.8798114400260424,0.6073667336476299,0,-2.9325069349292576,0.051371364419851843
ENSMUSG00000074404,Gm1698,0.013512549465582863,0.715603620264841,0.654589742553837,0.011781709079599724,0.3260928585218368,1,0,-1.8500447747372846,0.46045232581992906
ENSMUSG00000109657,1700008N11Rik,0,-3.843363671923372,0.002986435094356164,0.011781709079599724,0.615599475716821,0.9816840233236707,0.030285929270127937,2.599988145897764,0.023878421446538338
ENSMUSG00000110322,Gm8110,0,-1.9364730763148534,0.5166236165190792,0.005890854539799862,2.9781695551015295,0.27381917043234166,0,0.23741806651305453,1
ENSMUSG00000109794,Gm45571,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000063626,Unc5d,0.0027025098931165725,1.6484894244063044,0.5126541528058179,0,-0.6067929456196275,1,0,0.6524555657918985,1
ENSMUSG00000109666,Gm39154,0,-0.9364730763148525,1,0,-0.021830444898471413,1,0.003785741158765992,3.2374180665130554,0.5488652285915361
ENSMUSG00000031577,Tti2,0.004053764839674859,2.0635269236851483,0.3307800144758683,0,-1.0218304448984705,0.9507990401352742,0,0.23741806651305453,1
ENSMUSG00000031578,Mak16,0.006756274732791431,-1.4389734168440356,0.16075553534840661,0.027490654519066023,1.8850601507100482,0.06623700277991125,0.007571482317531984,-0.49954752765315114,1
ENSMUSG00000046152,Fut10,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000062991,Nrg1,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000031583,Wrn,0.02162007914493258,1.1509897649354865,0.26164635940934794,0.013745327259533011,-0.10929328614880873,1,0,-2.3475444342081015,0.21827120455260401
ENSMUSG00000049184,Purg,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000009628,Tex15,0.006756274732791431,-1.3515105755936965,0.22441199113606794,0.02945427269899931,2.3932070543803743,0.015483923424164447,0,-2.1548993562657053,0.29336499749096245
ENSMUSG00000009630,Ppp2cb,0.02837635387772401,1.0635269236851475,0.24512592458635762,0.0157089454394663,-0.43686794417731356,0.9507990401352742,0.007571482317531984,-1.0845100283743072,0.6215771771397817
ENSMUSG00000052906,Ubxn8,0.006756274732791431,-1.5994380890372817,0.11985443090685045,0.011781709079599724,-0.38440052428317895,1,0.045428893905191906,2.352895283932991,0.01751925371794127
ENSMUSG00000031584,Gsr,0,-2.5214355770360095,0.22441199113606794,0.00785447271973315,2.300097649988892,0.31903131462672574,0.003785741158765992,0.9154899716256928,1
ENSMUSG00000049476,1700104B16Rik,0.05134768796921488,1.101001629103811,0.09570470146365391,0.0314178908789326,-0.2919196082662143,0.9580301089433162,0.007571482317531984,-1.9589791462904476,0.13281944100841447
ENSMUSG00000031585,Gtf2e2,0.0783727869003806,0.4543168767173138,0.5189129092018612,0.0785447271973315,0.3584416362196974,0.8053396648945343,0.015142964635063969,-2.0700104586791914,0.03369648020834039
ENSMUSG00000031586,Rbpms,0.009458784625908004,0.4785644229639914,0.8042897539930197,0.00785447271973315,0.13017264854657995,1,0.003785741158765992,-0.34754443420810066,1
ENSMUSG00000097442,Gm26632,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000031516,Dctn6,0.03648388355707373,1.5489537508553886,0.044422654413499504,0.017672563619399586,-0.5072572720687116,0.9032522601540405,0,-2.9720352991158956,0.053109706111629934
ENSMUSG00000063412,Gm10131,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000031513,Leprotl1,0.008107529679349718,1.870881845742752,0.22815462146749807,0.0019636181799332873,-0.8291853669560743,0.9054370590545981,0,-0.7625819334869455,1
ENSMUSG00000031532,Saraf,0.03648388355707373,-0.03600874986576752,1,0.017672563619399586,-1.284864850732263,0.24974852152380497,0.07571482317531984,1.4202821236628655,0.10873286557137458
ENSMUSG00000109964,Gm45350,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000110369,Gm45349,0,-1.9364730763148534,0.5166236165190792,0.003927236359866575,1.5631320558226856,0.7647930993664072,0.003785741158765992,1.6524555657918993,0.9311711734499495
ENSMUSG00000110015,Gm33968,0.005405019786233145,-0.6145449814274899,0.7770675691437341,0.009818090899666437,0.7557771337650818,0.9507990401352742,0.007571482317531984,0.5004524723468489,1
ENSMUSG00000109880,Gm34096,0,-1.9364730763148534,0.5166236165190792,0.003927236359866575,1.5631320558226856,0.7647930993664072,0.003785741158765992,1.6524555657918993,0.9311711734499495
ENSMUSG00000031530,Dusp4,0,-2.5214355770360095,0.22441199113606794,0.005890854539799862,1.3932070543803734,0.7815289907746276,0.007571482317531984,1.8223805672342115,0.6381016138628836
ENSMUSG00000031529,Tnks,0.005405019786233145,-0.7844699828698021,0.7112884487699279,0.011781709079599724,0.9781695551015295,0.7647930993664072,0.007571482317531984,0.3629489485969142,1
ENSMUSG00000054247,Gm9939,0.0013512549465582863,-0.9364730763148534,0.845135655658055,0.0019636181799332873,-0.021830444898469636,1,0.007571482317531984,2.2374180665130554,0.5488652285915361
ENSMUSG00000109717,Gm34368,0,-1.5214355770360104,0.7112884487699279,0,-0.6067929456196275,0.9507990401352742,0.007571482317531984,3.8223805672342115,0.1910938852954922
ENSMUSG00000109688,Gm34597,0.004053764839674859,1.0635269236851483,0.6692111467388553,0.0019636181799332873,-0.021830444898469636,1,0,-0.0845100283743081,1
ENSMUSG00000110367,Gm34853,0,-1.9364730763148534,0.6067642320237029,0.0019636181799332873,0.3932070543803734,1,0.007571482317531984,2.8223805672342115,0.4455121565343913
ENSMUSG00000031527,Eri1,0.005405019786233145,2.385455018572511,0.20623084323879487,0,-1.3437585397858332,0.7647930993664072,0,-0.0845100283743081,1
ENSMUSG00000070056,Mfhas1,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000110335,1700015I17Rik,0,-3.3959046949521507,0.02069080317070141,0.009818090899666437,0.9781695551015304,0.7654478644208562,0.01892870579382996,2.2374180665130554,0.1591337808526546
ENSMUSG00000109714,Gm35021,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000109372,Gm19410,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000110321,Gm39164,0.0013512549465582863,-3.743827998372457,0.00019644707086135092,0.003927236359866575,-2.1917554463407827,0.11442899501317272,0.0946435289691498,4.937857784654147,0.000000006776939398373107
ENSMUSG00000110176,Gm35520,0,-1.9364730763148534,0.5166236165190792,0.0019636181799332873,0.3932070543803734,1,0.007571482317531984,2.8223805672342115,0.3699839888451904
ENSMUSG00000039620,Trmt9b,0.0027025098931165725,1.6484894244063044,0.5100386196520629,0,-0.6067929456196275,0.9507990401352742,0,0.6524555657918985,1
ENSMUSG00000074384,AI429214,0.008107529679349718,1.2859193450215942,0.441436200209992,0.003927236359866575,-0.24422286623491818,1,0,-0.9325069349292576,0.8902765081475509
ENSMUSG00000110285,Gm45524,0.01081003957246629,1.6484894244063026,0.22815462146749807,0.003927236359866575,-0.6067929456196266,0.9507990401352742,0,-1.2220135521242428,0.709131478583441
ENSMUSG00000039539,Sgcz,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000039530,Tusc3,0.03243011871739887,0.8004925178513531,0.397081002383541,0.025527036339132735,0.08508475901804147,1,0.003785741158765992,-2.01050944693053,0.16294403930080006
ENSMUSG00000025044,Msr1,0,-2.5214355770360095,0.22441199113606794,0.009818090899666437,3.5631320558226856,0.06814722722765951,0,-0.34754443420810155,1
ENSMUSG00000039478,Micu3,0.008107529679349718,1.870881845742752,0.22815462146749807,0.0019636181799332873,-0.8291853669560743,0.9054370590545981,0,-0.7625819334869455,1
ENSMUSG00000039470,Zdhhc2,0,-1.5214355770360104,0.7112884487699279,0,-0.6067929456196275,0.9507990401352742,0.007571482317531984,3.8223805672342115,0.1910938852954922
ENSMUSG00000031601,Cnot7,0.01756631430525772,0.8708818457427512,0.5100386196520629,0.013745327259533011,0.17081463304392575,1,0,-2.1548993562657053,0.2964709886145682
ENSMUSG00000031600,Vps37a,0.05810396270200631,2.201030447435082,0.0005902372496853081,0.0157089454394663,-1.3437585397858323,0.1775235007350854,0.003785741158765992,-2.4630216516280363,0.051371364419851843
ENSMUSG00000046723,Adam24,0.004053764839674859,-2.1063980777571647,0.03430958494875487,0.02945427269899931,2.3932070543803743,0.012758523284937302,0.007571482317531984,-0.4255469462093737,1
ENSMUSG00000071937,Adam25,0,-2.5214355770360095,0.22441199113606794,0.009818090899666437,3.5631320558226856,0.06814722722765951,0,-0.34754443420810155,1
ENSMUSG00000046282,Adam20,0.0027025098931165725,-2.673438670481059,0.006348901374057934,0.037308745418732456,3.715135149267736,0.00007296629841027905,0,-2.222013552124243,0.2847216573141661
ENSMUSG00000054033,Adam39,0,-3.636912794455945,0.007767711311407084,0.023563418159199448,4.678609273242621,0.00033331097923090114,0,-1.4630216516280372,0.7233967122123298
ENSMUSG00000031596,Slc7a2,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000045636,Mtus1,0.0027025098931165725,1.6484894244063044,0.5100386196520629,0,-0.6067929456196275,0.9507990401352742,0,0.6524555657918985,1
ENSMUSG00000084960,B430010I23Rik,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000086773,Gm16192,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000031592,Pcm1,0.1081003957246629,2.315914085319433,0.000005137068979066087,0.02945427269899931,-1.3793824495165534,0.05458780170314238,0.003785741158765992,-3.3475444342081007,0.0014087639882877792
ENSMUSG00000031590,Frg1,0.07567027700726403,1.0890620157922855,0.06423915772746358,0.04909045449833218,-0.20403377611921947,1,0.007571482317531984,-2.5351714373838723,0.015998270723908393
ENSMUSG00000031651,Triml1,0,-5.258401171202216,0.00000003122838010421914,0.06872663629766505,3.82616646165648,0.00000008013295930003327,0.015142964635063969,-0.6105788400418941,0.9805378803755816
ENSMUSG00000051176,Zfp42,0.013512549465582863,2.5229585423224457,0.04406492841503074,0.0019636181799332873,-1.481262063535767,0.5353406029772783,0,-1.3475444342081015,0.709131478583441
ENSMUSG00000063900,Adam26b,0.0013512549465582863,-2.1063980777571656,0.173604947556595,0.013745327259533011,2.3932070543803734,0.12035791551133143,0.003785741158765992,0.06749306507074326,1
ENSMUSG00000048516,Adam26a,0.0027025098931165725,-2.8750725316507095,0.001946561492695268,0.04123598177859903,3.4376011737388277,0.00007356627225740566,0.003785741158765992,-1.3475444342081007,0.5381386855942569
ENSMUSG00000050190,Gm5346,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000079058,Adam34,0.004053764839674859,-1.8433636719233712,0.09366465538097785,0.023563418159199448,2.093646772521466,0.07174470700490519,0.007571482317531984,-0.1776194327657885,1
ENSMUSG00000110168,Gm45488,0.0013512549465582863,-1.7438279983724572,0.3893764938544801,0.011781709079599724,2.785524477159133,0.12277859240634198,0,-0.7625819334869455,1
ENSMUSG00000070047,Fat1,0.005405019786233145,0.8004925178513531,0.7112884487699279,0.003927236359866575,0.2412039609353238,1,0,-0.5699368555445492,1
ENSMUSG00000097491,Gm2366,0,-1.9364730763148534,0.5166236165190792,0.003927236359866575,1.5631320558226856,0.7647930993664072,0.003785741158765992,1.6524555657918993,0.9311711734499495
ENSMUSG00000066158,AY512931,0.0013512549465582863,-0.9364730763148534,0.836646332502567,0.0019636181799332873,-0.021830444898469636,1,0.007571482317531984,2.2374180665130554,0.5488652285915361
ENSMUSG00000054764,Mtnr1a,0,-0.9364730763148525,1,0,-0.021830444898471413,1,0.003785741158765992,3.2374180665130554,0.5488652285915361
ENSMUSG00000110260,Gm30504,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000109764,Klkb1,0.0013512549465582863,-1.5214355770360095,0.5100386196520629,0.005890854539799862,0.9781695551015304,0.8693046467954315,0.007571482317531984,1.5004524723468489,0.7489785834926311
ENSMUSG00000070044,Fam149a,0,-0.9364730763148525,1,0,-0.021830444898471413,1,0.003785741158765992,3.2374180665130554,0.5488652285915361
ENSMUSG00000084954,Gm16351,0.0013512549465582863,-3.1844005897584386,0.007079292580611988,0.0019636181799332873,-2.2697579583420557,0.18736814917334962,0.06435759969902187,4.8223805672342115,0.0000027612067647343677
ENSMUSG00000071104,Ccdc110,0.07567027700726403,0.8089540965995501,0.20114139507323275,0.053017690858198754,-0.19175544634078223,1,0.022714446952595953,-1.347544434208101,0.2415400974166026
ENSMUSG00000071103,1700029J07Rik,0.01081003957246629,-2.258401171202215,0.0003973730444053794,0.08639919991706464,3.3000976499888917,0.00000008508174113552863,0,-3.4905023880501442,0.008803397187625116
ENSMUSG00000031634,Ufsp2,0.02567384398460744,2.38545501857251,0.015728301641626422,0.003927236359866575,-1.8291853669560743,0.2405004494372556,0.003785741158765992,-1.222013552124242,0.6681754291564959
ENSMUSG00000050914,Ankrd37,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000031637,Lrp2bp,0.009458784625908004,-2.0239359175651916,0.004463489195983492,0.0314178908789326,0.4217762065771442,0.9378798074664875,0.06435759969902187,1.8223805672342115,0.0189166461990085
ENSMUSG00000038291,Snx25,0.004053764839674859,1.0635269236851483,0.6692111467388553,0.0019636181799332873,-0.021830444898469636,1,0,-0.0845100283743081,1
ENSMUSG00000031631,Cfap97,0.46348044666949223,1.467423865358791,0.00006996096466532532,0.2317069452321279,-0.5986878959825708,0.45971755542499537,0.04164315274642592,-3.029368474181846,0.000006792922576714695
ENSMUSG00000086279,Gm15634,0.0027025098931165725,1.6484894244063044,0.5100386196520629,0,-0.6067929456196275,0.9507990401352742,0,0.6524555657918985,1
ENSMUSG00000031633,Slc25a4,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000018796,Acsl1,0.01081003957246629,-3.0519502937347887,0.0000006307598163878823,0.06872663629766505,0.47566921457234645,0.7647930993664072,0.15900112866817168,2.204251202577856,0.00022761700620606146
ENSMUSG00000031629,Cenpu,0.05405019786233145,1.0287615055244714,0.11772005049749792,0.03534512723879917,-0.20016768615698233,1,0.007571482317531984,-2.06026248212763,0.09183480827737495
ENSMUSG00000038225,Primpol,0.004053764839674859,2.0635269236851483,0.37384199179534067,0,-1.0218304448984705,0.9905146728650285,0,0.23741806651305453,1
ENSMUSG00000031627,Irf2,0,-2.258401171202216,0.3472271224406396,0.005890854539799862,1.9781695551015295,0.5061273720210717,0.003785741158765992,1.2374180665130554,1
ENSMUSG00000110374,Gm31172,0,-1.5214355770360104,0.7112884487699279,0.0019636181799332873,0.9781695551015295,1,0.003785741158765992,2.2374180665130554,0.7844981433572474
ENSMUSG00000109759,1700011L03Rik,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000038173,Enpp6,0.012161294519024576,1.38545501857251,0.29837168630828176,0.005890854539799862,-0.34375853978583226,1,0,-1.4630216516280372,0.7233967122123298
ENSMUSG00000086190,4930579M01Rik,0,-0.9364730763148525,1,0,-0.021830444898471413,1,0.003785741158765992,3.2374180665130554,0.5488652285915361
ENSMUSG00000038143,Stox2,0,-3.5214355770360095,0.012689240133508682,0.02159979997926616,4.5631320558226856,0.0007312384739860216,0,-1.3475444342081015,0.709131478583441
ENSMUSG00000038102,Trappc11,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000031568,Rwdd4a,0.05675270775544802,0.5829010827787267,0.45962627695041924,0.04909045449833218,0.1240204215649845,1,0.015142964635063969,-1.528116679849921,0.20226914814345903
ENSMUSG00000063049,Ing2,0.009458784625908004,-0.6369127944559443,0.7066897438475473,0.023563418159199448,1.678609273242622,0.1842420633934313,0,-2.084510028374308,0.3699839888451904
ENSMUSG00000074357,AA386476,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000038069,Cdkn2aip,0.014863804412141149,-1.9662204197089048,0.001730994722194612,0.0785447271973315,2.013793464832251,0.0011868188379740045,0.030285929270127937,-0.2930966501857242,1
ENSMUSG00000097706,E030037K01Rik,0.0027025098931165725,-1.3515105755936965,0.5100386196520629,0.003927236359866575,-0.43686794417731356,1,0.01892870579382996,2.500452472346849,0.1578551223070575
ENSMUSG00000110665,Gm31786,0,-4.743827998372457,0.0000059005274079356,0.02945427269899931,1.2777298369604377,0.27824564564550597,0.045428893905191906,1.9378577846541472,0.035893669903147324
ENSMUSG00000110464,1700061N14Rik,0.0013512549465582863,-5.44426771651355,0.00000000000004004553272271315,0.0922900544568645,1.0712789594930117,0.12046770044842642,0.16278686982693766,2.0821398410351444,0.00015415433942225356
ENSMUSG00000031563,Wwc2,0.029727608824282298,2.265160784854798,0.007825429490619288,0.00785447271973315,-1.22346430606812,0.4713322067781701,0,-2.5174694356504137,0.18252238847900915
ENSMUSG00000110624,Gm32052,0.0027025098931165725,-1.9364730763148525,0.13004471864115305,0.019636181799332873,2.4376011737388277,0.048436265723577114,0.003785741158765992,-0.4630216516280363,1
ENSMUSG00000031561,Tenm3,0.008107529679349718,0.06352692368514745,1,0.011781709079599724,0.9781695551015295,0.7647930993664072,0,-1.4630216516280372,0.7233967122123298
ENSMUSG00000031559,4930555F03Rik,0.0027025098931165725,-3.1063980777571647,0.0003962197897738466,0.02159979997926616,0.3932070543803734,0.9802003261135095,0.056786117381489885,2.4300631444554517,0.002856626474146683
ENSMUSG00000109907,Gm45321,0.006756274732791431,1.6484894244063044,0.3631906249686241,0.0019636181799332873,-0.6067929456196257,1,0,-0.5699368555445492,1
ENSMUSG00000110375,Gm45323,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000110281,Gm2516,0,-1.5214355770360104,0.7112884487699279,0.003927236359866575,2.5631320558226856,0.5061273720210717,0,0.6524555657918985,1
ENSMUSG00000110246,C130073E24Rik,0.005405019786233145,1.385455018572511,0.5100386196520629,0.0019636181799332873,-0.34375853978583226,1,0,-0.34754443420810155,1
ENSMUSG00000109944,Gm32975,0.004053764839674859,1.0635269236851483,0.6692111467388553,0.0019636181799332873,-0.021830444898469636,1,0,-0.0845100283743081,1
ENSMUSG00000110362,Gm45554,0.008107529679349718,1.2859193450215942,0.441436200209992,0.003927236359866575,-0.24422286623491818,1,0,-0.9325069349292576,0.8902765081475509
ENSMUSG00000039396,Neil3,0.018917569251816008,1.6484894244063035,0.12293422533796028,0.00785447271973315,-0.6067929456196257,0.9507990401352742,0,-2.0105094469305307,0.3700771136737487
ENSMUSG00000054408,Spcs3,0.004053764839674859,1.0635269236851483,0.7112884487699279,0.0019636181799332873,-0.021830444898469636,1,0,-0.0845100283743081,1
ENSMUSG00000031519,Asb5,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000031518,Spata4,0.5377994687301979,0.372854981792876,0.48796957506308275,0.4457413268448562,-0.13438426711163998,1,0.3558596689240033,-0.482745172088615,0.7844981433572474
ENSMUSG00000039375,Wdr17,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000046258,Adam29,0,-4.258401171202216,0.0002583440656578499,0.0314178908789326,3.0656323963518695,0.001484872124599559,0.011357223476297976,0.14995522526271632,1
ENSMUSG00000110310,4930518J21Rik,0,-3.636912794455945,0.007767711311407084,0.023563418159199448,4.678609273242621,0.00033331097923090114,0,-1.4630216516280372,0.7233967122123298
ENSMUSG00000038215,Cep44,0.027025098931165725,2.4558443464639073,0.006402080797757229,0.005890854539799862,-1.4141478676772303,0.3820024829140925,0,-2.3475444342081015,0.21827120455260401
ENSMUSG00000038206,Fbxo8,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000110000,Gm33501,0.0027025098931165725,0.06352692368514656,1,0.003927236359866575,0.9781695551015295,0.9905146728650285,0,-0.0845100283743081,1
ENSMUSG00000100510,Hand2os1,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000097910,5033428I22Rik,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000109629,Gm34099,0.0013512549465582863,0.06352692368514745,1,0.0019636181799332873,0.9781695551015295,1,0,0.6524555657918985,1
ENSMUSG00000031609,Sap30,0.03378137366395716,3.76396664182624,0.00004811789865973609,0.0019636181799332873,-2.7222701630395623,0.031310822831340235,0,-2.5174694356504137,0.18252238847900915
ENSMUSG00000096917,2500002B13Rik,0.004053764839674859,2.0635269236851483,0.3307800144758683,0,-1.0218304448984705,0.9507990401352742,0,0.23741806651305453,1
ENSMUSG00000054717,Hmgb2,0.06080647259512288,3.265160784854798,0.000003691875024771069,0.005890854539799862,-2.5764192965761072,0.005518504852852028,0.003785741158765992,-2.377291777602153,0.0940351886326652
ENSMUSG00000031608,Galnt7,0.009458784625908004,-1.1063980777571647,0.31754031123601245,0.02945427269899931,1.6562414602141677,0.13020483598352078,0.007571482317531984,-0.7011813888228016,1
ENSMUSG00000110419,AW046200,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000110162,Gm45356,0.0027025098931165725,1.6484894244063044,0.5384441182507096,0,-0.6067929456196275,1,0,0.6524555657918985,1
ENSMUSG00000096914,Galntl6,0.07026525722103089,1.332015759611049,0.021194075993333592,0.04123598177859903,-0.290319280824372,0.9555448588210838,0,-3.9720352991158956,0.0013148263918695672
ENSMUSG00000110381,Gm34370,0,-1.5214355770360104,0.7112884487699279,0.0019636181799332873,0.9781695551015295,1,0.003785741158765992,2.2374180665130554,0.7844981433572474
ENSMUSG00000109966,Gm34623,0,-3.636912794455945,0.012951247774421866,0.00785447271973315,0.13017264854657995,1,0.030285929270127937,3.085414973068005,0.01574740953561744
ENSMUSG00000057228,Aadat,0,-1.9364730763148534,0.5166236165190792,0.005890854539799862,2.9781695551015295,0.27381917043234166,0,0.23741806651305453,1
ENSMUSG00000031647,Mfap3l,0.008107529679349718,-2.987099149384821,0.0000022759745058653946,0.0628357817578652,1.0225636744599838,0.22151276871096898,0.0946435289691498,1.652455565791899,0.016917522263077182
ENSMUSG00000038005,Hpf1,0.027025098931165725,0.2859193450215951,0.8683069692206704,0.02945427269899931,0.4546075990445173,0.9077983495844916,0.007571482317531984,-1.3475444342081007,0.48771063386307095
ENSMUSG00000004319,Clcn3,0.01081003957246629,-0.2259796935098377,1,0.017672563619399586,0.9781695551015304,0.6382457250368686,0.003785741158765992,-0.9325069349292567,0.8902765081475509
ENSMUSG00000045746,B230317F23Rik,0,-2.9364730763148534,0.08773190359731618,0.011781709079599724,2.785524477159133,0.10120874667601418,0.003785741158765992,0.4300631444554517,1
ENSMUSG00000031644,Nek1,0.013512549465582863,0.5229585423224448,0.7119202605688103,0.013745327259533011,0.518737936464233,1,0,-1.9325069349292576,0.4847870437580436
ENSMUSG00000086681,Gm16178,0,-1.5214355770360104,0.7721876850592118,0.0019636181799332873,0.9781695551015295,0.9507990401352742,0.003785741158765992,2.2374180665130554,0.7787295246530409
ENSMUSG00000031642,Sh3rf1,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000099419,1700001D01Rik,0,-1.9364730763148534,0.5166236165190792,0.005890854539799862,2.9781695551015295,0.27381917043234166,0,0.23741806651305453,1
ENSMUSG00000031641,Cbr4,0.016215059358699435,3.76396664182624,0.0035458721174295832,0,-2.722270163039563,0.14967393646822608,0,-1.4630216516280372,0.7233967122123298
ENSMUSG00000058056,Palld,0.006756274732791431,1.0635269236851466,0.5613698308054648,0.0019636181799332873,-0.8291853669560743,0.9054370590545981,0.003785741158765992,0.4300631444554517,1
ENSMUSG00000086866,4930512H18Rik,0,-2.743827998372457,0.14137731190294792,0,-1.8291853669560751,0.680814262252323,0.022714446952595953,5.044772988570659,0.0012070011140093476
ENSMUSG00000037921,Ddx60,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000110364,Gm45462,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000109999,Gm35368,0,-2.258401171202216,0.3472271224406396,0.005890854539799862,1.9781695551015295,0.5061273720210717,0.003785741158765992,1.2374180665130554,1
ENSMUSG00000109825,Gm45589,0,-4.184400589758439,0.0007453963598037687,0.009818090899666437,-0.24422286623491818,1,0.0492146350639579,3.459810487849503,0.00040420386631952936
ENSMUSG00000037852,Cpe,0.0027025098931165725,0.6484894244063044,0.8756981052662535,0,-1.0218304448984705,1,0.003785741158765992,1.6524555657918993,0.8908213003546165
ENSMUSG00000031605,Klhl2,0.0027025098931165725,1.6484894244063044,0.5100386196520629,0,-0.6067929456196275,0.9507990401352742,0,0.6524555657918985,1
ENSMUSG00000025521,Tmem192,0.005405019786233145,0.8004925178513531,0.7112884487699279,0.0019636181799332873,-0.6067929456196257,1,0.003785741158765992,0.6524555657918993,1
ENSMUSG00000079042,Apela,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000025591,Tma16,0.02567384398460744,1.5781000965149063,0.08003177023581139,0.009818090899666437,-0.8291853669560743,0.7647930993664072,0.003785741158765992,-1.406438123261669,0.545935274725508
ENSMUSG00000025519,Tktl2,0.013512549465582863,1.5229585423224448,0.22138434681311003,0.005890854539799862,-0.48126206353576695,0.9721770633319393,0,-1.5699368555445492,0.5488652285915361
ENSMUSG00000014907,Naf1,0.0027025098931165725,-1.1588654976513002,0.5827576856155804,0.011781709079599724,2.200561976437977,0.20456552069340211,0,-0.9325069349292576,0.8902765081475509
ENSMUSG00000030465,Psd3,0.005405019786233145,-2.9364730763148525,0.00004072801877749724,0.06676301811773176,2.785524477159134,0.000021957558274559038,0.01892870579382996,-0.4630216516280372,1
ENSMUSG00000085197,1700125H03Rik,0,-3.5214355770360095,0.019795835791491863,0.003927236359866575,-0.7587960390646762,0.9584506655744682,0.03407167042889393,3.974383660679262,0.0015053750873408216
