Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSMUSG00000071015,Gm136,0,-5.025857130029965,0.000001279944752587619,0.003927236359866575,-2.481262063535767,0.03234574867635438,0.12114371708051175,5.696849685150353,0.000000000001686874575764004,0,2.1585282974991515,1,0,4.649193744958349,1,0,4.35790287636335,1
ENSMUSG00000028295,Smim8,0.12198734920783563,0.7372979881171049,0.164191730147313,0.0922900544568645,-0.08072413395203837,1,0.03785741158765992,-1.401182397810174,0.12076239297313326,0,0.08813896960775347,1,0,2.57880441706695,1,0,2.287513548471952,1
ENSMUSG00000039967,Zfp292,0.0013706443731217486,0.10342588691500154,1,0,-0.6067929456196275,0.9507990401352742,0,0.6524555657918985,1,0.11578568860122258,7.287811314444118,0.3882452821259739,0,8.193514261182159,1,0,7.90222339258716,1
ENSMUSG00000073910,Mob3b,0.0013706443731217486,-2.218502207972361,0.12092800535449823,0.003927236359866575,-0.6067929456196266,0.9507990401352742,0.026500188111361945,3.2374180665130554,0.010327899486879179,0,3.8283796958068206,1,0,6.319045143266018,1,0,6.027754274671019,1
ENSMUSG00000086792,Gm12364,0,-1.8965741130849985,0.5394595213665795,0.0019636181799332873,0.3932070543803734,1,0.007571482317531984,2.8223805672342115,0.38122454558745805,0,5.287811314444118,1,0,7.778476761903315,1,0,7.487185893308316,1
ENSMUSG00000028300,C9orf72,0.004111933119365246,2.1034258869150024,0.32687719008951005,0,-1.0218304448984705,0.9507990401352742,0,0.23741806651305453,1,0,5.287811314444118,1,0,7.778476761903315,1,0,7.487185893308316,1
ENSMUSG00000045083,Lingo2,0,-1.8965741130849985,0.5280690461969348,0.005890854539799862,2.9781695551015295,0.27381917043234166,0,0.23741806651305453,1,0,5.287811314444118,1,0,7.778476761903315,1,0,7.487185893308316,1
ENSMUSG00000086026,Gm12374,0.008223866238730492,0.9107808089726062,0.6558762222849556,0.005890854539799862,0.17081463304392575,1,0,-1.084510028374308,0.8908213003546165,0,3.9658832195567553,1,0,6.456548667015952,1,0,6.165257798420954,1
ENSMUSG00000090839,Gm17094,0.0013706443731217486,-0.48153661380615453,1,0.0019636181799332873,0.3932070543803734,1,0.003785741158765992,1.6524555657918993,0.9118259362597116,0,5.287811314444118,1,0,7.778476761903315,1,0,7.487185893308316,1
ENSMUSG00000028287,1700009N14Rik,0.009594510611852241,-4.181976331947245,0.000000000000006717377834863735,0.1256715635157304,0.3711807480503748,0.7647930993664072,0.3445024454477053,2.5910550211277563,0.000000016500888568480763,0,-0.06091683978695972,1,0,2.429748607672237,1,0,2.138457739077239,1
ENSMUSG00000036822,Topors,0.03426610932804372,1.633940603613782,0.03277965739111228,0.011781709079599724,-1.0218304448984705,0.5061273720210717,0.003785741158765992,-1.806976052845398,0.3054296721333933,0.11578568860122258,3.2434171950856645,1,0,4.691013920652976,1,0,4.399723052057977,1
ENSMUSG00000028407,Smim27,0.0054825774924869945,1.4253539818023642,0.4986328675376483,0.0019636181799332873,-0.34375853978583226,1,0,-0.34754443420810155,1,0,4.702848813722962,1,0,7.193514261182159,1,0,6.90222339258716,1
ENSMUSG00000071014,Ndufb6,0.043860619939895956,1.6883883876361585,0.01834181203150603,0.019636181799332873,-0.6067929456196257,0.7716390321733445,0,-3.1888466881890434,0.03239630708652831,0,1.86154655974202,1,0,4.352212007201217,1,0,4.0609211386062185,1
ENSMUSG00000087137,4930509K18Rik,0.0027412887462434973,0.6883883876361585,0.8437280307208228,0.0019636181799332873,0.3932070543803734,1,0,0.23741806651305453,1,0,5.287811314444118,1,0,7.778476761903315,1,0,7.487185893308316,1
ENSMUSG00000086355,4933428C19Rik,0.0013706443731217486,1.1034258869150015,0.7356390282184785,0,-0.021830444898471413,1,0,1.2374180665130545,1,0,6.287811314444118,1,0,8.778476761903315,1,0,8.487185893308316,1
ENSMUSG00000028411,Aptx,0.016447732477460984,-2.4629209356388073,0.000007542646364317286,0.08050834537726477,0.7855244771591345,0.3820024829140925,0.13250094055680972,1.6524555657918993,0.006724597161737926,0,0.8120778834777203,1,0,3.302743330936917,1,0,3.0114524623419188,1
ENSMUSG00000028410,Dnaja1,0.20559665596826232,1.2333061694619118,0.0035885127368718555,0.1237079453357971,-0.3072326637607188,0.8857956939402517,0.01892870579382996,-2.9190864191669355,0.0001952692680176099,0,-0.4869757451570558,1,0,2.003689702302141,1,0,1.7123988337071427,1
ENSMUSG00000028409,Smu1,0.03700739807428722,1.1034258869150024,0.15626779412707076,0.025527036339132735,-0.021830444898470525,1,0,-3.1201339381050293,0.03352109045757723,0,1.930259309826034,1,0,4.420924757285231,1,0,4.129633888690233,1
ENSMUSG00000028413,B4galt1,0.0013706443731217486,-0.8965741130849985,0.8526209128862724,0.005890854539799862,1.9781695551015295,0.5061273720210717,0,-0.0845100283743081,1,0,4.965883219556757,1,0,7.456548667015953,1,0,7.165257798420955,1
ENSMUSG00000028415,Spink4,0,-1.4815366138061545,0.7363180818270263,0,-0.6067929456196275,0.9507990401352742,0.007571482317531984,3.8223805672342115,0.1910938852954922,0,5.702848813722962,1,0,8.193514261182159,1,0,7.90222339258716,1
ENSMUSG00000028416,Bag1,0.061678996790478696,-0.8159556528767133,0.15382171920470844,0.05694492721806533,-0.8014403764731703,0.3912706257453415,0.21200150489089556,1.822380567234212,0.0006061919574656591,0,0.24341719508566406,1,1.3819742489270386,3.7450537603658645,1,0,2.442791773949863,1
ENSMUSG00000028419,Chmp5,0,-3.0664991145273106,0.08033953402429583,0.0019636181799332873,-1.0218304448984696,0.7654478644208562,0.026500188111361945,4.237418066513055,0.004674766698809163,0,4.117886313001806,1,0,6.608551760461003,1,0,6.317260891866004,1
ENSMUSG00000028423,Nfx1,0.0027412887462434973,-0.6335397072512041,0.9307782020442923,0.003927236359866575,0.2412039609353238,1,0.007571482317531984,1.5004524723468489,0.7507995654546565,0,4.480456392386515,1,0,6.971121839845711,1,0,6.679830971250713,1
ENSMUSG00000028427,Aqp7,0.009594510611852241,-2.7545551082125694,0.000009978357143511157,0.06676301811773176,1.153256261659621,0.12715334890469587,0.08328630549285183,1.3347152678679701,0.09577341754315662,0.11578568860122258,2.287811314444118,1,0,3.7561089488748602,1,0,3.464818080279862,1
ENSMUSG00000028430,Nol6,0.0013706443731217486,0.10342588691500154,1,0,-0.6067929456196275,1,0,0.6524555657918985,1,0.11578568860122258,7.287811314444118,0.3882452821259739,0,8.193514261182159,1,0,7.90222339258716,1
ENSMUSG00000036241,Ube2r2,0.008223866238730492,0.10342588691500243,1,0.005890854539799862,-0.34375853978583226,1,0.003785741158765992,-0.34754443420810066,1,0.11578568860122258,4.702848813722962,1,1.3819742489270386,7.193514261182159,0.8832163942805394,0,5.786746175167225,1
ENSMUSG00000028433,Ubap2,0.03152482058180022,1.1034258869150024,0.18473767230775628,0.0157089454394663,-0.6067929456196266,0.7695548541391724,0.011357223476297976,-0.7625819334869446,0.7953115952715375,0,2.1585282974991515,1,0,4.649193744958349,1,0,4.35790287636335,1
ENSMUSG00000028436,Dcaf12,0.03015417620867847,-0.5429371584702976,0.5986697231235751,0.037308745418732456,0.014695431126644287,1,0.060571858540255874,0.9325634849846351,0.43113219220507853,0,1.429830319316546,1,0,3.9204957667757427,1,0,3.6292048981807445,1
ENSMUSG00000028437,Ubap1,0.027412887462434976,0.40828046844342314,0.7356390282184785,0.02945427269899931,0.518737936464233,0.7922666201449311,0.003785741158765992,-1.9325069349292567,0.19531123112723098,0,2.0783579488151678,1,0,4.569023396274365,1,0,4.277732527679367,1
ENSMUSG00000028438,Kif24,0.015077088104339236,2.1034258869150024,0.1115851760813535,0.003927236359866575,-1.0218304448984696,0.7647930993664072,0,-1.5699368555445492,0.7936822299960018,0,3.480456392386514,1,0,5.971121839845711,1,0,5.679830971250713,1
ENSMUSG00000028443,Nudt2,0.0027412887462434973,-0.6335397072512041,0.9118866127211637,0.00785447271973315,1.715135149267736,0.5061273720210717,0,-0.5699368555445492,1,0,4.480456392386515,1,0,6.971121839845711,1,0,6.679830971250713,1
ENSMUSG00000046312,Myorg,0.010965154984973989,0.46599596629971085,0.8461205511389934,0.011781709079599724,0.615599475716821,0.9811454369062499,0,-1.6694725290954642,0.5488652285915361,0,3.380920718835599,1,0,5.871586166294796,1,0,5.580295297699798,1
ENSMUSG00000028441,1110017D15Rik,0.035636753701165466,-2.551077547059231,0.00000003028380860901901,0.08639919991706464,-0.777904862012381,0.37509101090443253,0.473217644845749,3.0649508705082895,0.000000000004481995542270811,0,-0.32689852967109045,1,0,2.1637669177881063,1,0,1.8724760491931085,1
ENSMUSG00000036162,Fam219aos,0.0027412887462434973,-1.3116116123638415,0.4811359717346759,0.00785447271973315,0.7151351492677369,0.9507990401352742,0.011357223476297976,1.4300631444554517,0.619283750815574,0,3.9658832195567553,1,0,6.456548667015952,1,0,6.165257798420954,1
ENSMUSG00000028439,Fam219a,0.008223866238730492,0.10342588691500243,1,0.011781709079599724,0.9781695551015295,0.7647930993664072,0,-1.4630216516280372,0.7233967122123298,0,3.5873715963030253,1,0,6.078037043762222,1,0,5.786746175167225,1
ENSMUSG00000061322,Dnaic1,0.057567063671113444,2.070259022979803,0.0009999706138956223,0.017672563619399586,-1.1593339686484043,0.27381917043234166,0.003785741158765992,-2.4630216516280363,0.051371364419851843,0,1.5598908598809182,1,0,4.050556307340115,1,0,3.7592654387451168,1
ENSMUSG00000028444,Cntfr,0.0013706443731217486,0.10342588691500154,1,0.0019636181799332873,0.9781695551015295,1,0,0.6524555657918985,1,0,5.702848813722962,1,0,8.193514261182159,1,0,7.90222339258716,1
ENSMUSG00000073889,Il11ra1,0.004111933119365246,2.1034258869150024,0.32687719008951005,0,-1.0218304448984705,0.9507990401352742,0,0.23741806651305453,1,0,5.287811314444118,1,0,7.778476761903315,1,0,7.487185893308316,1
ENSMUSG00000036114,Rpp25l,0.021930309969947978,2.1908887281653415,0.027101786827718514,0.005890854539799862,-1.1092932861488087,0.6515531407440626,0,-2.084510028374308,0.3699839888451904,0,2.9658832195567553,1,0,5.456548667015952,1,0,5.165257798420954,1
ENSMUSG00000028447,Dctn3,0.046601908686139455,-0.19355585084212912,0.8806330374294858,0.08247196355719806,1.2751512928586615,0.04767165116973838,0,-4.0293684741818465,0.0012131423454006427,0,1.0210247737492169,1,0,3.5116902212084136,1,0,3.2203993526134154,1
ENSMUSG00000066224,Arid3c,0,-0.8965741130849985,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1,0,6.287811314444118,1,0,8.778476761903315,1,0,8.487185893308316,1
ENSMUSG00000036078,Sigmar1,0.004111933119365246,2.1034258869150024,0.32687719008951005,0,-1.0218304448984705,0.9507990401352742,0,0.23741806651305453,1,0,5.287811314444118,1,0,7.778476761903315,1,0,7.487185893308316,1
ENSMUSG00000073888,Ccl27a,0.19874343410265358,0.07408192533285796,1,0.2454522724916609,0.5545700423192623,0.4744779541286524,0.08328630549285183,-1.3264828186802715,0.08245627382212552,0.11578568860122258,0.0930544600218699,1,0,1.5788044170669502,1,0,1.287513548471952,1
ENSMUSG00000085730,Gm13307,0.0027412887462434973,0.10342588691500243,1,0.0019636181799332873,-0.021830444898469636,1,0.003785741158765992,1.2374180665130554,1,0,4.965883219556757,1,0,7.456548667015953,1,0,7.165257798420955,1
ENSMUSG00000078747,Gm20878,0.008223866238730492,-0.08921919102739384,1,0.011781709079599724,0.7855244771591341,0.8589128396153887,0.003785741158765992,-0.4630216516280363,1,0,3.480456392386514,1,0,5.971121839845711,1,0,5.679830971250713,1
ENSMUSG00000095348,Gm3892,0,-0.8965741130849985,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1,0,6.287811314444118,1,0,8.778476761903315,1,0,8.487185893308316,1
ENSMUSG00000073877,Gm13306,0.016447732477460984,-0.44406190838749104,0.7500304287531634,0.03534512723879917,1.525657350404023,0.10120874667601418,0,-2.7167782438738204,0.11019496071653466,0,2.333615004057242,1,0,4.82428045151644,1,0,4.5329895829214415,1
ENSMUSG00000091542,Gm17167,0,-0.8965741130849985,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1,0,6.287811314444118,1,0,8.778476761903315,1,0,8.487185893308316,1
ENSMUSG00000095234,Gm21586,0,-0.8965741130849985,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1,0,6.287811314444118,1,0,8.778476761903315,1,0,8.487185893308316,1
ENSMUSG00000054885,4930578G10Rik,0,-2.218502207972361,0.3547464235754502,0.00785447271973315,3.300097649988892,0.1387471929830662,0,-0.0845100283743081,1,0,4.965883219556757,1,0,7.456548667015953,1,0,7.165257798420955,1
ENSMUSG00000050141,Fam205c,0.006853221865608744,-4.157101663308216,0.0000000000013607372008350781,0.11585347261606395,0.9543228131471619,0.16403644790282104,0.20821576373212958,2.0224051755422052,0.00012564999645896837,0,0.3809207188355992,1,0,2.871586166294796,1,0,2.5802952976997977,1
ENSMUSG00000028451,1700022I11Rik,0.017818376850582733,-0.9961097866359125,0.22051515848093348,0.053017690858198754,1.785524477159134,0.01791073663374187,0.007571482317531984,-1.5351714373838723,0.3609699557678618,0,1.86154655974202,1,0,4.352212007201217,1,0,4.0609211386062185,1
ENSMUSG00000028452,Vcp,0.0507138418055047,1.7663908996374316,0.007087455587822157,0.017672563619399586,-1.0218304448984696,0.40281219010994457,0.003785741158765992,-2.3475444342081007,0.07626624254343911,0.11578568860122258,2.702848813722962,1,0,4.163766917788107,1,0,3.872476049193108,1
ENSMUSG00000028453,Fancg,0.015077088104339236,3.6883883876361585,0.005291611437698347,0,-2.6067929456196266,0.21419061313222026,0,-1.3475444342081015,0.709131478583441,0,3.702848813722962,1,0,6.193514261182159,1,0,5.90222339258716,1
ENSMUSG00000028454,Pigo,0.008223866238730492,1.9107808089726062,0.22588429200507554,0.0019636181799332873,-0.8291853669560743,0.9054370590545981,0,-0.7625819334869455,1,0,4.287811314444118,1,0,6.778476761903315,1,0,6.487185893308316,1
ENSMUSG00000028455,Stoml2,0.0013706443731217486,0.10342588691500154,1,0.0019636181799332873,0.9781695551015295,0.9507990401352742,0,0.6524555657918985,1,0,5.702848813722962,1,0,8.193514261182159,1,0,7.90222339258716,1
ENSMUSG00000036002,Fam214b,0.0013706443731217486,-2.218502207972361,0.20062639197933715,0.0019636181799332873,-1.3437585397858323,0.7647930993664072,0.030285929270127937,3.8223805672342115,0.010031721399877628,0,3.8283796958068206,1,0,6.319045143266018,1,0,6.027754274671019,1
ENSMUSG00000096974,Gm26881,0,-1.8965741130849985,0.6102503264359876,0,-1.0218304448984705,0.9905146728650285,0.011357223476297976,4.237418066513055,0.1039521128754678,0,5.287811314444118,1,0,7.778476761903315,1,0,7.487185893308316,1
ENSMUSG00000028456,Unc13b,0.0054825774924869945,1.4253539818023642,0.4986328675376483,0.0019636181799332873,-0.34375853978583226,1,0,-0.34754443420810155,1,0,4.702848813722962,1,0,7.193514261182159,1,0,6.90222339258716,1
ENSMUSG00000028457,Atp8b5,0.021930309969947978,1.1908887281653415,0.26317570649393646,0.011781709079599724,-0.38440052428317895,0.9507990401352742,0.003785741158765992,-1.2861438895439576,0.619283750815574,0,2.702848813722962,1,0,5.193514261182159,1,0,4.90222339258716,1
ENSMUSG00000035969,Rusc2,0.008223866238730492,1.9107808089726062,0.22588429200507554,0.0019636181799332873,-0.8291853669560743,0.9054370590545981,0,-0.7625819334869455,1,0,4.287811314444118,1,0,6.778476761903315,1,0,6.487185893308316,1
ENSMUSG00000028458,Tesk1,0.04248997556677421,1.1034258869150024,0.13641286359553015,0.023563418159199448,-0.45067374370234425,0.888469369032426,0.011357223476297976,-1.222013552124242,0.5138641359702012,0,1.7332224627664803,1,0,4.2238879102256774,1,0,3.932597041630679,1
ENSMUSG00000028459,Cd72,0,-0.8965741130849985,1,0,-0.021830444898471413,1,0.003785741158765992,3.2374180665130554,0.5488652285915361,0,6.287811314444118,1,0,8.778476761903315,1,0,8.487185893308316,1
ENSMUSG00000051517,Arhgef39,0.009594510611852241,2.1034258869150024,0.21367282246963498,0.0019636181799332873,-1.0218304448984696,0.9507990401352742,0,-0.9325069349292576,1,0,4.117886313001806,1,0,6.608551760461003,1,0,6.317260891866004,1
ENSMUSG00000028464,Tpm2,0.0013706443731217486,1.1034258869150015,0.7356390282184785,0,-0.021830444898471413,1,0,1.2374180665130545,1,0,6.287811314444118,1,0,8.778476761903315,1,0,8.487185893308316,1
ENSMUSG00000028465,Tln1,0.05208448617862645,0.633940603613782,0.4123394036020331,0.05105407267826547,0.4476548384027499,0.7728140583831326,0,-3.7849497465154,0.0037066699835335455,0,1.2654435014156635,1,0,3.7561089488748602,1,0,3.464818080279862,1
ENSMUSG00000028466,Creb3,0.0027412887462434973,-0.6335397072512041,0.9348989887381036,0.00785447271973315,1.715135149267736,0.52547608533878,0,-0.5699368555445492,1,0,4.480456392386515,1,0,6.971121839845711,1,0,6.679830971250713,1
ENSMUSG00000028467,Gba2,0.012335799358095739,0.10342588691500154,1,0.011781709079599724,0.08508475901804147,1,0.011357223476297976,0.23741806651305541,1,0,3.0398838010005327,1,0,5.53054924845973,1,0,5.239258379864731,1
ENSMUSG00000028468,Rgp1,0.0013706443731217486,1.1034258869150015,0.7356390282184785,0,-0.021830444898471413,1,0,1.2374180665130545,1,0,6.287811314444118,1,0,8.778476761903315,1,0,8.487185893308316,1
ENSMUSG00000078719,Msmp,0,-0.8965741130849985,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1,0,6.287811314444118,1,0,8.778476761903315,1,0,8.487185893308316,1
ENSMUSG00000066196,Spag8,0.017818376850582733,1.1034258869150024,0.36072121516779265,0.011781709079599724,-0.021830444898470525,1,0,-2.084510028374308,0.3699839888451904,0,2.9658832195567553,1,0,5.456548667015952,1,0,5.165257798420954,1
ENSMUSG00000028470,Hint2,0,-0.8965741130849985,1,0,-0.021830444898471413,1,0,1.2374180665130545,1,0.11578568860122258,8.287811314444118,0.2664212843630622,0,8.778476761903315,1,0,8.487185893308316,1
ENSMUSG00000043633,Fam221b,0.010965154984973989,-2.5340040337002896,0.000028147247688217084,0.08050834537726477,1.8469250218232776,0.002120736066081002,0.05300037622272389,0.5004524723468498,0.8526028837291973,0,1.287811314444118,1,0,3.7784767619033146,1,0,3.4871858933083164,1
ENSMUSG00000078716,Tmem8b,0.006853221865608744,0.10342588691500243,1,0.009818090899666437,0.9781695551015304,0.7654478644208562,0,-1.2220135521242428,0.709131478583441,0,3.8283796958068206,1,0,6.319045143266018,1,0,6.027754274671019,1
ENSMUSG00000028475,Spaar,0,-2.4815366138061545,0.29087172016567525,0,-1.6067929456196266,0.739778129439656,0.015142964635063969,3.559346161400418,0.08387930808733829,0.11578568860122258,5.965883219556757,0.6284487416927688,0,7.193514261182159,1,0,6.90222339258716,1
ENSMUSG00000028476,Reck,0.004111933119365246,2.1034258869150024,0.32687719008951005,0,-1.0218304448984705,0.9507990401352742,0,0.23741806651305453,1,0,5.287811314444118,1,0,7.778476761903315,1,0,7.487185893308316,1
ENSMUSG00000028480,Glipr2,0,-1.4815366138061545,0.7363180818270263,0.003927236359866575,2.5631320558226856,0.5061273720210717,0,0.6524555657918985,1,0,5.702848813722962,1,0,8.193514261182159,1,0,7.90222339258716,1
ENSMUSG00000070999,Ccin,0.0013706443731217486,-4.254126117703082,0.00000033553246570754556,0.03927236359866575,0.9110553592429929,0.4650226575319093,0.07571482317531984,2.1703038706545184,0.0022921424134565898,0,1.8954938916653572,1,0,4.386159339124554,1,0,4.094868470529557,1
ENSMUSG00000028478,Clta,0.0013706443731217486,-1.7039290351426022,0.5280690461969348,0.0019636181799332873,-0.8291853669560743,1,0.007571482317531984,1.2374180665130554,0.8368123500982912,0.34735706580366776,6.965883219556757,0.2664212843630622,0,6.778476761903315,1,0,6.487185893308316,1
ENSMUSG00000035696,Rnf38,0.020559665596826232,-1.940968232443451,0.0006986254636727514,0.06872663629766505,0.6245326004868295,0.6129546595763153,0.10978649360421378,1.443868943980482,0.03799317068983806,0.11578568860122258,1.9658832195567553,1,0,3.4386267590186903,1,0,3.147335890423692,1
ENSMUSG00000014030,Pax5,0,-1.4815366138061545,0.758391586238673,0.0019636181799332873,0.9781695551015295,0.9507990401352742,0.003785741158765992,2.2374180665130554,0.7844981433572474,0,5.702848813722962,1,0,8.193514261182159,1,0,7.90222339258716,1
ENSMUSG00000086211,Gm12462,0.017818376850582733,0.740855807530294,0.6107003159110442,0.013745327259533011,0.07127895949301166,1,0.003785741158765992,-1.1548993562657044,0.7470900186808889,0,2.8283796958068206,1,0,5.319045143266018,1,0,5.027754274671019,1
ENSMUSG00000035649,Zcchc7,0.016447732477460984,-0.5884518177226665,0.6626016768519534,0.02945427269899931,0.8082445536592173,0.6671271436599121,0.01892870579382996,0.01502564517660776,1,0,2.2434171950856645,1,0,4.734082642544862,1,0,4.442791773949863,1
ENSMUSG00000035637,Grhpr,0.0013706443731217486,1.1034258869150015,0.7356390282184785,0,-0.021830444898471413,1,0,1.2374180665130545,1,0,6.287811314444118,1,0,8.778476761903315,1,0,8.487185893308316,1
ENSMUSG00000049657,Zbtb5,0.015077088104339236,2.6883883876361585,0.028903936235407712,0.0019636181799332873,-1.6067929456196257,0.4706924392734569,0,-1.4630216516280372,0.7315652567941944,0,3.5873715963030253,1,0,6.078037043762222,1,0,5.786746175167225,1
ENSMUSG00000070997,1700055D18Rik,0.0013706443731217486,-1.7039290351426022,0.36467643029025715,0.011781709079599724,2.785524477159133,0.10120874667601418,0,-0.7625819334869455,1,0,4.287811314444118,1,0,6.778476761903315,1,0,6.487185893308316,1
ENSMUSG00000028318,Polr1e,0.0013706443731217486,1.1034258869150015,0.7356390282184785,0,-0.021830444898471413,1,0,1.2374180665130545,1,0,6.287811314444118,1,0,8.778476761903315,1,0,8.487185893308316,1
ENSMUSG00000035601,Trmt10b,0.028783531835556722,1.3929325041099867,0.12163180364446266,0.009818090899666437,-1.0807241339520388,0.5061273720210717,0.011357223476297976,-0.5174694356504128,1,0,2.380920718835599,1,0,4.871586166294796,1,0,4.580295297699798,1
ENSMUSG00000028322,Exosc3,0.1343231485659314,1.4108544121072493,0.002430721534149318,0.05890854539799862,-0.8225216366750634,0.3240337906857286,0.03407167042889393,-1.451881094022836,0.10968960039510947,0,0.17928685766594876,1,0,2.6699523051251455,1,0,2.3786614365301473,1
ENSMUSG00000035572,Dcaf10,0.008223866238730492,0.5888527140852435,0.7901084491142236,0.003927236359866575,-0.6067929456196266,0.9507990401352742,0.007571482317531984,0.6524555657918993,1,0,3.8283796958068206,1,0,6.319045143266018,1,0,6.027754274671019,1
ENSMUSG00000044813,Shb,0,-0.8965741130849985,1,0,-0.021830444898471413,1,0,1.2374180665130545,1,0.11578568860122258,8.287811314444118,0.2664212843630622,0,8.778476761903315,1,0,8.487185893308316,1
ENSMUSG00000035539,Ccdc180,0.028783531835556722,0.6559669099437802,0.5198183344786205,0.023563418159199448,0.09364677252146603,1,0.007571482317531984,-1.2650822740161276,0.4716087570025517,0,2.1178863130018057,1,0,4.608551760461003,1,0,4.317260891866004,1
ENSMUSG00000035517,Tdrd7,0.04523126431301771,0.10342588691500243,1,0.06479939993779847,0.9781695551015304,0.22959006376597982,0,-3.8286711239447175,0.003043711209926015,0,1.221722123986345,1,0,3.7123875714455425,1,0,3.4210967028505443,1
ENSMUSG00000028328,Tmod1,0.0027412887462434973,-1.7710432310011388,0.20817226891827775,0.0019636181799332873,-1.6067929456196257,0.49876869653615996,0.03407167042889393,3.559346161400418,0.002511020513429482,0,3.5873715963030253,1,0,6.078037043762222,1,0,5.786746175167225,1
ENSMUSG00000035495,Tstd2,0.004111933119365246,1.1034258869150024,0.6762798163315508,0,-1.3437585397858332,0.7647930993664072,0.003785741158765992,1.2374180665130554,1,0,4.965883219556757,1,0,7.456548667015953,1,0,7.165257798420955,1
ENSMUSG00000028330,Ncbp1,0.06304964116360044,0.9031272364291709,0.16013145197356066,0.045163218138465605,-0.08072413395203881,1,0.011357223476297976,-1.891864950431911,0.08178130550428714,0,1.0979867555641003,1,0,3.588652203023297,1,0,3.297361334428299,1
ENSMUSG00000028329,Xpa,0.0027412887462434973,0.6883883876361585,0.8437280307208228,0,-1.0218304448984705,0.9507990401352742,0.003785741158765992,1.6524555657918993,0.9311711734499495,0,5.287811314444118,1,0,7.778476761903315,1,0,7.487185893308316,1
ENSMUSG00000028331,Trmo,0.016447732477460984,2.218903104334938,0.05136908951334875,0.003927236359866575,-1.1373076623184062,0.6676031593730006,0,-1.6694725290954642,0.5488652285915361,0,3.380920718835599,1,0,5.871586166294796,1,0,5.580295297699798,1
ENSMUSG00000028332,Hemgn,0.0013706443731217486,-4.651461615248467,0.000000010128893708227463,0.019636181799332873,-1.054251922590847,0.3858102484525997,0.15900112866817168,3.9632431030740616,0.00000000007950818799775775,0.11578568860122258,2.532923812280649,1,0,3.9971170483786547,1,0,3.7058261797836565,1
ENSMUSG00000028333,Anp32b,0.013706443731217488,1.9778950048311428,0.13976517472232897,0,-2.722270163039563,0.19478006206215526,0.003785741158765992,-0.34754443420810066,1,0.11578568860122258,4.702848813722962,1,0,6.078037043762222,1,0,5.786746175167225,1
ENSMUSG00000028334,Nans,0,-2.218502207972361,0.44252091422303697,0.003927236359866575,0.9781695551015295,1,0.007571482317531984,2.2374180665130554,0.5488652285915361,0,4.965883219556757,1,0,7.456548667015953,1,0,7.165257798420955,1
ENSMUSG00000039853,Trim14,0.012335799358095739,2.425353981802364,0.06468870114706493,0.0019636181799332873,-1.3437585397858323,0.680814262252323,0,-1.2220135521242428,0.709131478583441,0,3.8283796958068206,1,0,6.319045143266018,1,0,6.027754274671019,1
ENSMUSG00000085990,Gm16731,0.0027412887462434973,1.6883883876361585,0.510068417179617,0,-0.6067929456196275,0.9507990401352742,0,0.6524555657918985,1,0,5.702848813722962,1,0,8.193514261182159,1,0,7.90222339258716,1
ENSMUSG00000028337,Coro2a,0,-3.4815366138061545,0.013200428604117496,0.019636181799332873,3.437601173738827,0.0071090756122609115,0.003785741158765992,-0.2220135521242419,1,0,3.702848813722962,1,0,6.193514261182159,1,0,5.90222339258716,1
ENSMUSG00000039813,Tbc1d2,0,-1.4815366138061545,0.7781618173810004,0.003927236359866575,2.5631320558226856,0.5410375748028904,0,0.6524555657918985,1,0,5.702848813722962,1,0,8.193514261182159,1,0,7.90222339258716,1
ENSMUSG00000039809,Gabbr2,0.0013706443731217486,0.10342588691500154,1,0.0019636181799332873,0.9781695551015295,1,0,0.6524555657918985,1,0,5.702848813722962,1,0,8.193514261182159,1,0,7.90222339258716,1
ENSMUSG00000048824,Gm568,0.0013706443731217486,-1.7039290351426022,0.36467643029025715,0.003927236359866575,-0.021830444898469636,1,0.015142964635063969,2.559346161400418,0.16264788237034664,0,4.287811314444118,1,0,6.778476761903315,1,0,6.487185893308316,1
ENSMUSG00000028339,Col15a1,0,-1.4815366138061545,0.7363180818270263,0,-0.6067929456196275,0.9507990401352742,0.007571482317531984,3.8223805672342115,0.1910938852954922,0,5.702848813722962,1,0,8.193514261182159,1,0,7.90222339258716,1
