Feature,Normalized.Dispersion
ENSMUSG00000003604,1.342031767417969
ENSMUSG00000057378,NaN
ENSMUSG00000041255,1.8595165188233227
ENSMUSG00000044042,3.478793763597962
ENSMUSG00000085448,NaN
ENSMUSG00000087106,NaN
ENSMUSG00000084798,-0.45860535546421477
ENSMUSG00000023236,NaN
ENSMUSG00000041219,NaN
ENSMUSG00000040383,0.672939989707349
ENSMUSG00000040321,NaN
ENSMUSG00000057147,0.27441670169107696
ENSMUSG00000101448,NaN
ENSMUSG00000087309,1.0344014604583667
ENSMUSG00000086197,NaN
ENSMUSG00000086735,-0.25447824148766474
ENSMUSG00000040282,NaN
ENSMUSG00000086462,-0.49814230550618616
ENSMUSG00000027355,1.5340800230979394
ENSMUSG00000099470,2.2672909083207484
ENSMUSG00000027349,-1.5091848820537022
ENSMUSG00000087203,1.472467293601525
ENSMUSG00000027344,-0.6560868917758876
ENSMUSG00000085889,-0.9129895338861399
ENSMUSG00000005102,NaN
ENSMUSG00000009549,-2.2671298314523156
ENSMUSG00000040084,0.6394213364906357
ENSMUSG00000040061,0.15472374823541377
ENSMUSG00000074918,NaN
ENSMUSG00000027331,5.283084993564745
ENSMUSG00000027332,NaN
ENSMUSG00000040007,NaN
ENSMUSG00000084802,NaN
ENSMUSG00000039983,NaN
ENSMUSG00000027326,-0.15617356000892207
ENSMUSG00000027323,-0.26258448930980344
ENSMUSG00000070730,1.1000258605658537
ENSMUSG00000046814,1.3632005120434423
ENSMUSG00000034278,0.8429866651909915
ENSMUSG00000055926,NaN
ENSMUSG00000068580,2.9234289678755374
ENSMUSG00000027317,NaN
ENSMUSG00000027315,NaN
ENSMUSG00000034226,-0.283059870635847
ENSMUSG00000034154,-1.3779426027394777
ENSMUSG00000048647,1.1574308614651545
ENSMUSG00000014077,1.611406073984054
ENSMUSG00000085438,-1.4695161348777017
ENSMUSG00000072980,NaN
ENSMUSG00000027306,-0.3861362079777219
ENSMUSG00000027305,-1.1633090884580461
ENSMUSG00000027304,1.973850838167749
ENSMUSG00000034032,NaN
ENSMUSG00000027298,NaN
ENSMUSG00000033943,1.2690129439748383
ENSMUSG00000033902,0.49887853956203926
ENSMUSG00000087458,NaN
ENSMUSG00000098789,15.669610964379999
ENSMUSG00000070719,NaN
ENSMUSG00000027291,1.8708837530073381
ENSMUSG00000033808,NaN
ENSMUSG00000062646,-7.159086347085534
ENSMUSG00000027288,2.715545684868154
ENSMUSG00000027287,3.0953341714658853
ENSMUSG00000027286,4.43880661374137
ENSMUSG00000027285,-0.5817122141301004
ENSMUSG00000033705,-0.7464902631059225
ENSMUSG00000027284,NaN
ENSMUSG00000090100,-2.9623930339140867
ENSMUSG00000087519,0.45523826798533784
ENSMUSG00000027272,-0.7451699266426371
ENSMUSG00000079103,NaN
ENSMUSG00000074890,NaN
ENSMUSG00000027259,NaN
ENSMUSG00000050619,0.8620067776511865
ENSMUSG00000027263,0.979207989989943
ENSMUSG00000043909,-0.8726458586195531
ENSMUSG00000027254,1.5026684343186303
ENSMUSG00000033526,0.8951218417723495
ENSMUSG00000033486,1
ENSMUSG00000027248,-0.34558406990471785
ENSMUSG00000046110,NaN
ENSMUSG00000074884,-1.3395465594920213
ENSMUSG00000027245,-0.9774575532145854
ENSMUSG00000048222,1.5098179583545328
ENSMUSG00000068479,-1.292191968045125
ENSMUSG00000027238,NaN
ENSMUSG00000060227,-1.0796519316701854
ENSMUSG00000074881,NaN
ENSMUSG00000033411,1.620451995673377
ENSMUSG00000027236,0.48142391497874526
ENSMUSG00000033396,NaN
ENSMUSG00000027233,2.898523669975435
ENSMUSG00000060802,1.548547401440862
ENSMUSG00000033368,-0.48702569520807154
ENSMUSG00000027227,-0.6004644410234117
ENSMUSG00000033256,NaN
ENSMUSG00000027199,13.83370012779484
ENSMUSG00000033213,-0.3425684179622475
ENSMUSG00000005802,NaN
ENSMUSG00000087017,0.5088783189059168
ENSMUSG00000085633,-0.9499362823610161
ENSMUSG00000005804,NaN
ENSMUSG00000005803,3.0735222946584266
ENSMUSG00000086954,-0.15134426597775555
ENSMUSG00000035183,-0.2767302601556894
ENSMUSG00000027201,1.3675371552595306
ENSMUSG00000087056,NaN
ENSMUSG00000027203,-0.6975688891326511
ENSMUSG00000068394,NaN
ENSMUSG00000035109,1.239327506787801
ENSMUSG00000091337,1.6636645499490827
ENSMUSG00000035093,NaN
ENSMUSG00000027206,-1.052785726337308
ENSMUSG00000027207,-0.42163197151722165
ENSMUSG00000027209,1.3213525398558632
ENSMUSG00000027208,NaN
ENSMUSG00000023330,2.3518226154066006
ENSMUSG00000027360,NaN
ENSMUSG00000027361,-0.9276971855886356
ENSMUSG00000098024,-1.8187315090124425
ENSMUSG00000027363,-0.29499050907727586
ENSMUSG00000027364,1.7565192927037718
ENSMUSG00000027365,1.1852787187157205
ENSMUSG00000027366,-0.3183369072154996
ENSMUSG00000001999,2.694710250849394
ENSMUSG00000034906,NaN
ENSMUSG00000074825,4.699207594929521
ENSMUSG00000044145,-0.9093645482264171
ENSMUSG00000003660,0.5405032481877106
ENSMUSG00000003662,-1.0953837036266711
ENSMUSG00000034850,-0.9233772119905849
ENSMUSG00000046338,0.09387473503848777
ENSMUSG00000027371,-1.5885010443221261
ENSMUSG00000079056,1.2487135544749255
ENSMUSG00000034800,0.10913565046579858
ENSMUSG00000027374,1.512050039942254
ENSMUSG00000087162,2.0777962669128813
ENSMUSG00000027377,NaN
ENSMUSG00000027378,0.3445380848056115
ENSMUSG00000051319,0.7590512751725497
ENSMUSG00000027379,-0.3747214320078796
ENSMUSG00000027380,NaN
ENSMUSG00000027381,2.873051365430175
ENSMUSG00000074813,1.024052512161143
ENSMUSG00000114963,3.017312477584128
ENSMUSG00000074812,-0.31108630848541563
ENSMUSG00000014355,NaN
ENSMUSG00000014361,NaN
ENSMUSG00000027387,-0.7995085816738408
ENSMUSG00000074807,-1.7093219113448095
ENSMUSG00000042851,0.4249798444448585
ENSMUSG00000037938,1.0168458536783884
ENSMUSG00000027397,-6.238705384165647
ENSMUSG00000048327,-1.2764905420658261
ENSMUSG00000085498,2.5099740265255277
ENSMUSG00000037902,NaN
ENSMUSG00000037885,2.5878064915545385
ENSMUSG00000027404,-0.07043235253424905
ENSMUSG00000027406,-0.5020693431093125
ENSMUSG00000027408,0.47198330068509503
ENSMUSG00000027409,4.744213015091186
ENSMUSG00000049692,6.458647489974483
ENSMUSG00000037773,0.14675770042401293
ENSMUSG00000060029,-1.3038458967157451
ENSMUSG00000037740,0.47807550660913434
ENSMUSG00000027300,-4.664620982830638
ENSMUSG00000079043,NaN
ENSMUSG00000068290,0.20108283427797322
ENSMUSG00000074797,-2.2289642732179167
ENSMUSG00000027309,0.822851841948617
ENSMUSG00000027312,NaN
ENSMUSG00000027316,-3.9524262682791784
ENSMUSG00000027327,-0.5639170414914482
ENSMUSG00000087405,0.21578136100789247
ENSMUSG00000027329,0.259219056840106
ENSMUSG00000037523,NaN
ENSMUSG00000037514,-0.25778215194260545
ENSMUSG00000048911,3.331270888123971
ENSMUSG00000027333,NaN
ENSMUSG00000087524,3.567841010919661
ENSMUSG00000086756,-1.088310327831507
ENSMUSG00000027341,-1.9158285900522636
ENSMUSG00000027342,-3.4119665752528503
ENSMUSG00000087377,-0.8829687702629042
ENSMUSG00000058793,-1.7823699030199687
ENSMUSG00000086250,0.6672868841758559
ENSMUSG00000086379,-1.1170417430536526
ENSMUSG00000027346,0.8279016597011791
ENSMUSG00000027350,-1.2887416440808395
ENSMUSG00000037376,1.8328480815606216
ENSMUSG00000027353,1.584885781061344
ENSMUSG00000086575,2.206970834609522
ENSMUSG00000027357,-0.8504729522878772
ENSMUSG00000027261,0.39605207455753755
ENSMUSG00000034723,-0.7118667919159536
ENSMUSG00000085247,-0.5485598151888421
ENSMUSG00000085631,NaN
ENSMUSG00000039943,-1.367612373504153
ENSMUSG00000027270,NaN
ENSMUSG00000039913,NaN
ENSMUSG00000074771,2.1108658402039
ENSMUSG00000027274,1.5060047415550721
ENSMUSG00000027281,-0.7662385635704387
ENSMUSG00000027276,NaN
ENSMUSG00000085640,-1.5286707706877312
ENSMUSG00000039033,2.520027180113582
ENSMUSG00000045624,0.7902377497084102
ENSMUSG00000027384,-1.4053829498513317
ENSMUSG00000074764,1.2690334677515758
ENSMUSG00000068205,0.6661863451971941
ENSMUSG00000051379,-1.3503573270306661
ENSMUSG00000038844,-1.9485563818136835
ENSMUSG00000086504,-1.1033650260290966
ENSMUSG00000008333,-0.7581894205158863
ENSMUSG00000027419,NaN
ENSMUSG00000015932,-0.529208842855619
ENSMUSG00000027422,0.5067893746883014
ENSMUSG00000037307,-0.7849672417268486
ENSMUSG00000027423,NaN
ENSMUSG00000037279,-1.5098336711954041
ENSMUSG00000084837,-0.23531259633151683
ENSMUSG00000027425,NaN
ENSMUSG00000037259,-0.4058584623580199
ENSMUSG00000027427,-0.7123810368430569
ENSMUSG00000027429,-1.661620108901019
ENSMUSG00000074754,NaN
ENSMUSG00000027430,-1.3567582130350297
ENSMUSG00000027431,5.334943803569723
ENSMUSG00000063873,NaN
ENSMUSG00000087158,NaN
ENSMUSG00000001768,0.07634514173753208
ENSMUSG00000002728,-0.5770860150226799
ENSMUSG00000001767,1.985323113800129
ENSMUSG00000037143,-2.1401108071180595
ENSMUSG00000037110,-0.2845545082238824
ENSMUSG00000087618,NaN
ENSMUSG00000074749,-0.5176379179629707
ENSMUSG00000027433,1.961902774021973
ENSMUSG00000054160,NaN
ENSMUSG00000037034,3.5175439608180623
ENSMUSG00000036992,-0.3637400659523374
ENSMUSG00000027439,2.3869266754769316
ENSMUSG00000055177,15.895492647051004
ENSMUSG00000027444,NaN
ENSMUSG00000027443,18.545154938181348
ENSMUSG00000027442,9.75986176730353
ENSMUSG00000036924,6.6407536230467645
ENSMUSG00000027445,15.441838622963859
ENSMUSG00000027447,-0.2640493804325645
ENSMUSG00000063507,NaN
ENSMUSG00000095315,NaN
ENSMUSG00000068130,NaN
ENSMUSG00000033068,-1.2524121973017912
ENSMUSG00000032046,-1.486499965699954
ENSMUSG00000027454,-0.26645555627411216
ENSMUSG00000068115,0.44036866015865445
ENSMUSG00000079006,-1.2095807476913794
ENSMUSG00000085805,2.540863445679202
ENSMUSG00000067352,NaN
ENSMUSG00000087337,NaN
ENSMUSG00000087609,NaN
ENSMUSG00000087495,-2.0560905200079826
ENSMUSG00000086659,1.2741964261098393
ENSMUSG00000061525,-1.2430448834654024
ENSMUSG00000027455,-0.5761958046807439
ENSMUSG00000087433,0.2482606732783909
ENSMUSG00000032966,0.46845042074555504
ENSMUSG00000027456,NaN
ENSMUSG00000032869,2.991464891698317
ENSMUSG00000086800,-1.0150326152936613
ENSMUSG00000027459,1.6378064878921619
ENSMUSG00000027463,NaN
ENSMUSG00000032802,0.7201346967741561
ENSMUSG00000074698,0.3534736738088855
ENSMUSG00000027465,0.4764408819118537
ENSMUSG00000027466,1.46766461224391
ENSMUSG00000068062,-0.7007784728409411
ENSMUSG00000074682,-1.4792281005889234
ENSMUSG00000032680,1.3992683851974486
ENSMUSG00000056544,3.147907327171582
ENSMUSG00000050645,10.289489192417415
ENSMUSG00000062124,NaN
ENSMUSG00000044863,3.6232782773992076
ENSMUSG00000087148,2.6280903921202414
ENSMUSG00000019188,-0.6966724090102366
ENSMUSG00000042814,-0.47137620020782445
ENSMUSG00000007659,0.551117773591832
ENSMUSG00000027469,-1.497479688563133
ENSMUSG00000074676,NaN
ENSMUSG00000042662,-0.37706582828808094
ENSMUSG00000074673,-1.3544435759647486
ENSMUSG00000027472,1.4234655627978785
ENSMUSG00000003283,NaN
ENSMUSG00000068040,2.512000485560206
ENSMUSG00000051413,NaN
ENSMUSG00000046020,NaN
ENSMUSG00000027475,-1.0236203252233118
ENSMUSG00000073236,0.9865752013729623
ENSMUSG00000042548,-1.0068582582807604
ENSMUSG00000061411,-2.858288918505692
ENSMUSG00000079001,NaN
ENSMUSG00000056941,NaN
ENSMUSG00000082079,NaN
ENSMUSG00000027479,4.968957060233487
ENSMUSG00000044083,-0.38914107422972755
ENSMUSG00000027480,-0.0017007979287717119
ENSMUSG00000027481,NaN
ENSMUSG00000078998,NaN
ENSMUSG00000027482,4.09876789333309
ENSMUSG00000027487,2.0738047327359594
ENSMUSG00000027488,0.5359496465985703
ENSMUSG00000038533,1.2516723502225218
ENSMUSG00000027489,-0.1755560235733555
ENSMUSG00000038523,4.1086058254973725
ENSMUSG00000078129,-0.22228531351445227
ENSMUSG00000097602,1.1604093684017132
ENSMUSG00000038467,0.013462887870027373
ENSMUSG00000085691,NaN
ENSMUSG00000027593,-0.34710918284128395
ENSMUSG00000027596,0.4107239041109088
ENSMUSG00000074656,-0.6543460906672007
ENSMUSG00000109877,3.842075045087475
ENSMUSG00000027598,0.8116784924635261
ENSMUSG00000047459,0.38836884462713006
ENSMUSG00000027602,3.447625968404519
ENSMUSG00000038383,0.2868047107256191
ENSMUSG00000038375,-1.1425518891018258
ENSMUSG00000038369,1.6148450771357572
ENSMUSG00000027603,0.09804796388171354
ENSMUSG00000027605,0.8846384009966207
ENSMUSG00000086529,NaN
ENSMUSG00000038324,-1.1778186517846765
ENSMUSG00000038312,-0.7027919876773356
ENSMUSG00000027612,NaN
ENSMUSG00000074649,3.100560916437618
ENSMUSG00000027613,-0.7637761994432873
ENSMUSG00000005882,-1.1112471960658257
ENSMUSG00000038259,NaN
ENSMUSG00000074646,2.7208433798665643
ENSMUSG00000005881,0.6748216927225044
ENSMUSG00000038180,1.1192929138027135
ENSMUSG00000074643,-0.872838876878374
ENSMUSG00000027618,1.0825147773344281
ENSMUSG00000067847,-0.9579194309028317
ENSMUSG00000027620,0.8079697598291563
ENSMUSG00000038116,0.554242817268882
ENSMUSG00000046229,0.7546703176239862
ENSMUSG00000038085,-0.4948530236628717
ENSMUSG00000102869,-1.0626805232243905
ENSMUSG00000027628,-1.3263599308818603
ENSMUSG00000061689,3.4148447129553667
ENSMUSG00000086638,6.484484555575386
ENSMUSG00000067818,NaN
ENSMUSG00000062175,NaN
ENSMUSG00000085741,-1.2417089123840044
ENSMUSG00000027637,-1.152816100215702
ENSMUSG00000027636,NaN
ENSMUSG00000027634,-0.018119119386864144
ENSMUSG00000027635,0.6731099247511348
ENSMUSG00000027641,0.6999342026391041
ENSMUSG00000074627,-1.3247562080412127
ENSMUSG00000027642,0.7204164507698384
ENSMUSG00000063019,-0.8317970471037596
ENSMUSG00000067787,-0.072836814936846
ENSMUSG00000027649,-2.9238651427572533
ENSMUSG00000037843,-0.09751154876889595
ENSMUSG00000027650,NaN
ENSMUSG00000078957,-0.9334706931875101
ENSMUSG00000052922,-0.29916356695846646
ENSMUSG00000085385,-0.7207693933153467
ENSMUSG00000027652,NaN
ENSMUSG00000044405,2.952492212422363
ENSMUSG00000037761,-1.997020579657243
ENSMUSG00000027654,NaN
ENSMUSG00000027655,2.35104628743964
ENSMUSG00000085198,NaN
ENSMUSG00000078956,NaN
ENSMUSG00000078955,NaN
ENSMUSG00000070544,0.5447388634204844
ENSMUSG00000035877,-1.96856476760625
ENSMUSG00000057133,0.7101212377004927
ENSMUSG00000053141,NaN
ENSMUSG00000016921,0.9239237141497214
ENSMUSG00000017858,-1.36334093503558
ENSMUSG00000070708,-0.30358404676388207
ENSMUSG00000035399,-1.2905283262468425
ENSMUSG00000099632,-0.001748872623584787
ENSMUSG00000053353,NaN
ENSMUSG00000017707,-1.2802380731651846
ENSMUSG00000058812,-2.8185231392147165
ENSMUSG00000035268,0.04892461469790344
ENSMUSG00000018326,-0.8663104273315845
ENSMUSG00000018322,1.188748108995938
ENSMUSG00000018209,-1.6408271127263223
ENSMUSG00000051769,-0.6347614512348977
ENSMUSG00000017004,NaN
ENSMUSG00000017009,NaN
ENSMUSG00000045503,1.245766513199228
ENSMUSG00000017720,3.4614008103197307
ENSMUSG00000017734,2.595679214810105
ENSMUSG00000017721,-0.5782732199127626
ENSMUSG00000017733,3.094816726673135
ENSMUSG00000070531,NaN
ENSMUSG00000070529,NaN
ENSMUSG00000074593,-0.42194860974244486
ENSMUSG00000076434,-1.6995677337793678
ENSMUSG00000017299,0.7117312162733693
ENSMUSG00000086453,NaN
ENSMUSG00000001403,0.7428771894503592
ENSMUSG00000050373,NaN
ENSMUSG00000017307,0.44863816451947774
ENSMUSG00000045822,-0.8184436380680934
ENSMUSG00000017764,-1.2577435510307726
ENSMUSG00000017767,1.5249848630161906
ENSMUSG00000017754,NaN
ENSMUSG00000039849,-0.5129504335516634
ENSMUSG00000085436,0.40115233493048746
ENSMUSG00000017740,0.7502501885547759
ENSMUSG00000039804,-1.3888361472251063
ENSMUSG00000078935,-1.6186515817080893
ENSMUSG00000053166,NaN
ENSMUSG00000017664,-1.4255892843567157
ENSMUSG00000017670,NaN
ENSMUSG00000039725,NaN
ENSMUSG00000039671,NaN
ENSMUSG00000085274,NaN
ENSMUSG00000027678,NaN
ENSMUSG00000006800,NaN
ENSMUSG00000039621,NaN
ENSMUSG00000042854,2.5214703074114624
ENSMUSG00000074582,1.1238186595832824
ENSMUSG00000002718,-0.8796141491735738
ENSMUSG00000039536,-1.5899605031652422
ENSMUSG00000017999,0.9131880646051258
ENSMUSG00000074578,NaN
ENSMUSG00000050556,-0.23886782698557996
ENSMUSG00000085151,-2.297459538436241
ENSMUSG00000017969,NaN
ENSMUSG00000017929,NaN
ENSMUSG00000039463,-0.6836740709151415
ENSMUSG00000047030,NaN
ENSMUSG00000006418,0.7559487838641928
ENSMUSG00000042821,0.8176353834140974
ENSMUSG00000078923,-1.59406539137197
ENSMUSG00000090213,-2.3319257730571454
ENSMUSG00000085914,NaN
ENSMUSG00000027540,-0.336198692634479
ENSMUSG00000051149,0.276066511062162
ENSMUSG00000078919,-2.903668335481337
ENSMUSG00000074576,0.36725607868312726
ENSMUSG00000074575,-0.44452062431581063
ENSMUSG00000027546,-2.071070500000598
ENSMUSG00000027551,NaN
ENSMUSG00000086348,-1.2651161387155776
ENSMUSG00000085350,NaN
ENSMUSG00000087074,NaN
ENSMUSG00000047907,0.5653803141402471
ENSMUSG00000052056,-0.7538880820326406
ENSMUSG00000013523,-0.42587187716119634
ENSMUSG00000086999,NaN
ENSMUSG00000038567,NaN
ENSMUSG00000052033,0.8046720547199733
ENSMUSG00000043583,-2.608876155030042
ENSMUSG00000085158,NaN
ENSMUSG00000027560,0.831643785530457
ENSMUSG00000084829,0.9180075598215014
ENSMUSG00000086613,NaN
ENSMUSG00000086823,-1.1216169207660558
ENSMUSG00000067578,NaN
ENSMUSG00000027495,2.015712287160147
ENSMUSG00000027496,0.34593922664427784
ENSMUSG00000027498,-2.53805536057198
ENSMUSG00000087633,NaN
ENSMUSG00000027502,-0.9376316044879907
ENSMUSG00000074569,0.7637734071525549
ENSMUSG00000027505,2.577454418992519
ENSMUSG00000005883,-0.11587318270896808
ENSMUSG00000027509,-0.999181077489617
ENSMUSG00000070495,NaN
ENSMUSG00000087382,NaN
ENSMUSG00000038400,-1.1547209571588832
ENSMUSG00000027518,3.404510019890912
ENSMUSG00000027517,1.3737070303811154
ENSMUSG00000027519,1.2698057546168244
ENSMUSG00000057047,-1.589431078611678
ENSMUSG00000054455,0.7007983521793083
ENSMUSG00000027522,2.948619996931147
ENSMUSG00000039263,NaN
ENSMUSG00000086537,-0.7025333550282791
ENSMUSG00000027523,0.6755517931126536
ENSMUSG00000016253,-1.1442650364796412
ENSMUSG00000016252,0.5827877561542187
ENSMUSG00000016257,-0.6708036889512721
ENSMUSG00000050600,-0.633930827358802
ENSMUSG00000095362,NaN
ENSMUSG00000027525,-0.004935874059941946
ENSMUSG00000060445,0.9074233199483644
ENSMUSG00000039138,1.2972041192210975
ENSMUSG00000000305,1.2566829346429247
ENSMUSG00000085704,1.6124462544146025
ENSMUSG00000039108,0.840922643689464
ENSMUSG00000027566,1.0250450267204816
ENSMUSG00000039069,NaN
ENSMUSG00000039050,-1.5019003708809686
ENSMUSG00000039041,-1.145291248752539
ENSMUSG00000039001,-0.30869129414759194
ENSMUSG00000015627,NaN
ENSMUSG00000084843,1.1874880456949395
ENSMUSG00000027569,1.903511394031067
ENSMUSG00000049401,-0.14632908243905562
ENSMUSG00000027570,NaN
ENSMUSG00000038932,-2.0680055352678566
ENSMUSG00000038914,-1.1060572564553734
ENSMUSG00000027573,-0.06043844263875318
ENSMUSG00000023393,1.680224997866024
ENSMUSG00000074507,NaN
ENSMUSG00000086166,NaN
ENSMUSG00000098051,NaN
ENSMUSG00000038848,NaN
ENSMUSG00000027575,0.13949059123200347
ENSMUSG00000016356,2.5771526361036217
ENSMUSG00000016346,NaN
ENSMUSG00000038751,NaN
ENSMUSG00000047841,1.8734035154332898
ENSMUSG00000038705,0.7119684755395197
ENSMUSG00000027581,NaN
ENSMUSG00000038671,1.3154269855506464
ENSMUSG00000027582,0.13455023010038358
ENSMUSG00000027583,NaN
ENSMUSG00000055882,0.5414600411694055
ENSMUSG00000000827,0.02928963012752022
ENSMUSG00000000826,-0.011066462938554756
ENSMUSG00000089917,1.9305245424575015
ENSMUSG00000000823,1.7495346029902774
ENSMUSG00000002455,1.613160918314508
ENSMUSG00000038605,-1.710627148180096
ENSMUSG00000108976,NaN
ENSMUSG00000059540,-0.6870713831592976
ENSMUSG00000002458,0.45773575443944226
ENSMUSG00000045794,1.2800546017100618
ENSMUSG00000027584,NaN
ENSMUSG00000010505,NaN
ENSMUSG00000027589,0.9219210442934315
ENSMUSG00000038628,-1.7476148274951493
ENSMUSG00000093557,-1.1234521512407878
ENSMUSG00000040374,NaN
ENSMUSG00000103034,2.8776094827258936
ENSMUSG00000102979,NaN
ENSMUSG00000069118,3.6949022310726938
ENSMUSG00000027499,-1.0585677918272276
ENSMUSG00000043542,1.8183191796921225
ENSMUSG00000100010,-0.43776202558863364
ENSMUSG00000040269,-3.59788180211593
ENSMUSG00000027506,NaN
ENSMUSG00000103116,1.277678436990087
ENSMUSG00000069114,NaN
ENSMUSG00000040209,1.1295890550008034
ENSMUSG00000049230,-1.1488005026926948
ENSMUSG00000052468,1.0551361841335574
ENSMUSG00000027528,-0.5966330019879919
ENSMUSG00000027530,2.8408989027013813
ENSMUSG00000027531,-1.4524846354869292
ENSMUSG00000039795,NaN
ENSMUSG00000027536,NaN
ENSMUSG00000039717,NaN
ENSMUSG00000027550,-1.685568018132481
ENSMUSG00000027552,NaN
ENSMUSG00000078784,-0.38491557747979055
ENSMUSG00000027556,NaN
ENSMUSG00000027562,9.237704115763236
ENSMUSG00000095028,-1.021545170110849
ENSMUSG00000074677,-0.05283682154098256
ENSMUSG00000047213,0.7185972156473819
ENSMUSG00000100252,-2.0857351660207533
ENSMUSG00000027564,5.66164009841766
ENSMUSG00000102886,-1.7151187610695064
ENSMUSG00000102699,NaN
ENSMUSG00000027599,-1.3882879161857347
ENSMUSG00000027601,3.922911334539044
ENSMUSG00000069094,NaN
ENSMUSG00000087108,-0.629744503730588
ENSMUSG00000027606,3.3069485065178985
ENSMUSG00000082766,6.829881334867303
ENSMUSG00000054988,NaN
ENSMUSG00000102636,NaN
ENSMUSG00000105440,NaN
ENSMUSG00000106019,NaN
ENSMUSG00000027630,2.834252087333994
ENSMUSG00000102203,1.8056186205098574
ENSMUSG00000102758,-1.3157026659474387
ENSMUSG00000039335,0.7633694474072752
ENSMUSG00000027699,0.8164882794003986
ENSMUSG00000097584,0.07036905868649868
ENSMUSG00000027698,NaN
ENSMUSG00000039286,1.940994501544883
ENSMUSG00000043164,NaN
ENSMUSG00000027692,3.373579600728625
ENSMUSG00000091329,-1.5641917926930753
ENSMUSG00000050192,-0.5033069073589129
ENSMUSG00000103827,0.7534020572065687
ENSMUSG00000039221,2.12976329519692
ENSMUSG00000104275,1.5572571166338867
ENSMUSG00000074655,-1.659207879877375
ENSMUSG00000037737,-0.07116389851181427
ENSMUSG00000027702,-2.368050533429663
ENSMUSG00000027703,-0.8621337081943443
ENSMUSG00000051860,NaN
ENSMUSG00000097786,-1.4035255264539725
ENSMUSG00000027706,7.019616006072974
ENSMUSG00000037661,2.355504210438344
ENSMUSG00000037643,NaN
ENSMUSG00000027660,NaN
ENSMUSG00000037625,NaN
ENSMUSG00000069072,-1.7340795757660046
ENSMUSG00000037610,-0.11093871461043714
ENSMUSG00000027663,2.8633023786306624
ENSMUSG00000027665,0.35601392911842195
ENSMUSG00000091091,NaN
ENSMUSG00000027667,-3.302792223060128
ENSMUSG00000027668,3.288854132278185
ENSMUSG00000027669,NaN
ENSMUSG00000027671,-0.8538467646938861
ENSMUSG00000037531,-1.0426918967708452
ENSMUSG00000027673,-1.2961179611622933
ENSMUSG00000027674,-1.8434416860400833
ENSMUSG00000087625,NaN
ENSMUSG00000027677,-0.08584791244937336
ENSMUSG00000027676,-1.4097538739385287
ENSMUSG00000105535,-0.13762341479615386
ENSMUSG00000027680,0.9089349294369842
ENSMUSG00000027679,-1.241927301619864
ENSMUSG00000105265,0.16301716535635546
ENSMUSG00000092196,0.17150568640985672
ENSMUSG00000105577,-1.5636373431480128
ENSMUSG00000105222,NaN
ENSMUSG00000105153,-0.4541620120259463
ENSMUSG00000114832,-0.48066923301057585
ENSMUSG00000105651,-1.4234197159770787
ENSMUSG00000105662,1.5297954187494278
ENSMUSG00000037400,-1.2363512125573535
ENSMUSG00000027708,3.386522802026336
ENSMUSG00000085655,2.4693766809872613
ENSMUSG00000027709,NaN
ENSMUSG00000047696,-1.1421467925238145
ENSMUSG00000027710,NaN
ENSMUSG00000027714,-0.12361000416393865
ENSMUSG00000027715,NaN
ENSMUSG00000037325,-0.7784835368423767
ENSMUSG00000037270,-0.02655945784023458
ENSMUSG00000086090,-1.1202691317611475
ENSMUSG00000027719,-1.073960327188073
ENSMUSG00000084754,NaN
ENSMUSG00000045031,-1.1239235255675717
ENSMUSG00000051444,NaN
ENSMUSG00000037225,NaN
ENSMUSG00000027722,1.670757309453222
ENSMUSG00000085677,0.3411954117694751
ENSMUSG00000106008,NaN
ENSMUSG00000105910,NaN
ENSMUSG00000037884,2.242120426323208
ENSMUSG00000060798,2.2672390023793607
ENSMUSG00000069041,-0.2829623129291797
ENSMUSG00000025757,-0.05444441745092363
ENSMUSG00000025758,-0.11718781760106463
ENSMUSG00000037818,-0.2619941300298854
ENSMUSG00000074619,3.8426513799696096
ENSMUSG00000025762,1.6840226246170074
ENSMUSG00000049940,-1.8123212445683425
ENSMUSG00000105297,2.4704025351358445
ENSMUSG00000025764,NaN
ENSMUSG00000059834,0.05296491975491934
ENSMUSG00000025766,0.8873236600020171
ENSMUSG00000049100,NaN
ENSMUSG00000100799,NaN
ENSMUSG00000037910,-1.2077743261016745
ENSMUSG00000102263,-0.2530083242818775
ENSMUSG00000102679,1.4359748616731618
ENSMUSG00000023087,NaN
ENSMUSG00000037174,-1.901752279533503
ENSMUSG00000037161,NaN
ENSMUSG00000037152,0.0077168066071625855
ENSMUSG00000063273,0.9891493764373828
ENSMUSG00000027739,-0.6914542030512273
ENSMUSG00000061143,-0.7411424365768962
ENSMUSG00000103655,-0.294060307884694
ENSMUSG00000104055,NaN
ENSMUSG00000103965,NaN
ENSMUSG00000027742,-0.7976280063071159
ENSMUSG00000048332,NaN
ENSMUSG00000049504,NaN
ENSMUSG00000037016,NaN
ENSMUSG00000105168,NaN
ENSMUSG00000027746,0.6305767684544709
ENSMUSG00000027750,-1.226766936343924
ENSMUSG00000027751,-0.2325125453778342
ENSMUSG00000027752,2.4701600349654997
ENSMUSG00000027796,NaN
ENSMUSG00000036615,-4.0105101259701765
ENSMUSG00000027793,-0.5922330410348776
ENSMUSG00000106589,-1.066946249696518
ENSMUSG00000036580,0.27175575117624406
ENSMUSG00000048655,4.776701921776946
ENSMUSG00000027797,0.6686211630492888
