Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000117286,Gm1043,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000029121,Crmp1,0.0009090755097316243,-1.994541147386462,0.5465003556121266,0.004837376999924895,1.994541147386462,0.5465003556121266
ENSMUSG00000029123,Stk32b,0.004545377548658121,1.17538385405585,0.6793738307872524,0,-1.17538385405585,0.6793738307872524
ENSMUSG00000062329,Cytl1,0.004545377548658121,1.17538385405585,0.6826655102762286,0,-1.17538385405585,0.6826655102762286
ENSMUSG00000107131,Gm43763,0.009999830607047866,1.175383854055851,0.5585898099155385,0.0024186884999624473,-1.175383854055851,0.5585898099155385
ENSMUSG00000107126,Gm40289,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000029125,Stx18,0.014545208155705988,2.677884194585033,0.08316371472825133,0,-2.677884194585033,0.08316371472825133
ENSMUSG00000029126,Nsg1,0.026363189782217102,1.4973119489432136,0.2091540862862478,0.007256065499887342,-1.4973119489432136,0.2091540862862478
ENSMUSG00000029127,Zbtb49,0.005454453058389746,1.3977762753922978,0.7397032544881214,0,-1.3977762753922978,0.7397032544881214
ENSMUSG00000067367,Lyar,1.5017927420766433,2.6088670206555125,0.000000002613762330452027,0.24428753849620718,-2.6088670206555125,0.000000002613762330452027
ENSMUSG00000067365,Tmem128,0.0299994918211436,1.3559560996976714,0.2109036359453536,0.00967475399984979,-1.3559560996976714,0.2109036359453536
ENSMUSG00000051596,Otop1,0.002727226529194873,0.590421353334694,0.9143490650820224,0,-0.590421353334694,0.9143490650820224
ENSMUSG00000106932,4930487D11Rik,0.0018181510194632486,-2.1465442408315116,0.22807187678266344,0.00967475399984979,2.1465442408315116,0.22807187678266344
ENSMUSG00000005107,Slc2a9,0,-2.409578646665305,0.585188809300642,0.0024186884999624473,2.409578646665305,0.585188809300642
ENSMUSG00000005103,Wdr1,0.002727226529194873,-2.994541147386462,0.004115820882735979,0.02660557349958692,2.994541147386462,0.004115820882735979
ENSMUSG00000039315,Clnk,0.003636302038926497,-1.895005473835548,0.16127336311756818,0.014512130999774685,1.895005473835548,0.16127336311756818
ENSMUSG00000106794,Gm40293,0.00636352856812137,0.005458852613537957,1,0.004837376999924895,-0.005458852613537957,1
ENSMUSG00000107031,Gm40292,0.004545377548658121,-2.1465442408315116,0.05459350793429213,0.021768196499662027,2.1465442408315116,0.05459350793429213
ENSMUSG00000106741,4930513D17Rik,0.008181679587584619,-2.3355780652215294,0.002222292231958673,0.043536392999324054,2.3355780652215294,0.002222292231958673
ENSMUSG00000051022,Hs3st1,0,-2.409578646665305,0.585188809300642,0.0024186884999624473,2.409578646665305,0.585188809300642
ENSMUSG00000029128,Rab28,0.02545411427248548,-1.3589525735953378,0.03895225535037249,0.06530458949898608,1.3589525735953378,0.03895225535037249
ENSMUSG00000061755,Bod1l,0.00636352856812137,1.590421353334694,0.5504901972609255,0,-1.590421353334694,0.5504901972609255
ENSMUSG00000107193,Gm43700,0.0009090755097316243,-3.2169335687229097,0.033336768023655663,0.014512130999774685,3.2169335687229097,0.033336768023655663
ENSMUSG00000085720,Gm7854,0.0018181510194632486,-1.409578646665306,0.6329061721760764,0.004837376999924895,1.409578646665306,0.6329061721760764
ENSMUSG00000039782,Cpeb2,0.01727243468490086,1.3273869475008997,0.3616638516239299,0.004837376999924895,-1.3273869475008997,0.3616638516239299
ENSMUSG00000039753,Fbxl5,0.016363359175169238,0.8383488667782801,0.602799280947243,0.007256065499887342,-0.8383488667782801,0.602799280947243
ENSMUSG00000029084,Cd38,0,-2.409578646665305,0.585188809300642,0.0024186884999624473,2.409578646665305,0.585188809300642
ENSMUSG00000087281,Gm16015,0.002727226529194873,-2.994541147386462,0.003263049452757142,0.02660557349958692,2.994541147386462,0.003263049452757142
ENSMUSG00000029086,Prom1,0.009999830607047866,-0.994541147386462,0.585188809300642,0.01934950799969958,0.994541147386462,0.585188809300642
ENSMUSG00000105264,Gm42716,0.007272604077852994,-0.23965364522299293,1,0.007256065499887342,0.23965364522299293,1
ENSMUSG00000072962,Gm16401,0.002727226529194873,0.590421353334694,0.9143490650820224,0,-0.590421353334694,0.9143490650820224
ENSMUSG00000046985,Tapt1,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000105503,Gm42982,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000104784,Gm42984,0,-2.409578646665305,0.585188809300642,0.0024186884999624473,2.409578646665305,0.585188809300642
ENSMUSG00000104800,Gm36017,0.0018181510194632486,-0.824616145944149,0.9143490650820224,0.0024186884999624473,0.824616145944149,0.9143490650820224
ENSMUSG00000062496,4930431F12Rik,0.002727226529194873,0.590421353334694,0.9143490650820224,0,-0.590421353334694,0.9143490650820224
ENSMUSG00000029092,D5Ertd615e,0.007272604077852994,-0.23965364522299293,1,0.007256065499887342,0.23965364522299293,1
ENSMUSG00000015806,Qdpr,0.002727226529194873,0.590421353334694,0.9143490650820224,0,-0.590421353334694,0.9143490650820224
ENSMUSG00000105255,Gm42413,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000039682,Lap3,0.019999661214095733,1.113983309391707,0.4447962284774323,0.007256065499887342,-1.113983309391707,0.4447962284774323
ENSMUSG00000015804,Med28,0.20454198968961546,1.2406753143075697,0.02381840204980837,0.08465409749868566,-1.2406753143075697,0.02381840204980837
ENSMUSG00000015879,Fam184b,0,-2.409578646665305,0.585188809300642,0.0024186884999624473,2.409578646665305,0.585188809300642
ENSMUSG00000015880,Ncapg,0.019999661214095733,3.113983309391706,0.02402148404877251,0,-3.113983309391706,0.02402148404877251
ENSMUSG00000015882,Lcorl,0.020908736723827356,3.17538385405585,0.02458114588969843,0,-3.17538385405585,0.02458114588969843
ENSMUSG00000106602,4930405L22Rik,0,-2.409578646665305,0.585188809300642,0.0024186884999624473,2.409578646665305,0.585188809300642
ENSMUSG00000092559,Gm20475,0.0009090755097316243,-1.409578646665305,0.8250958061858321,0.0024186884999624473,1.409578646665305,0.8250958061858321
ENSMUSG00000029089,5730480H06Rik,0.033635793860070096,0.5164207718909175,0.7659229794571216,0.021768196499662027,-0.5164207718909175,0.7659229794571216
ENSMUSG00000029088,Kcnip4,0.03181764284060685,2.760346354777007,0.012267172562328807,0.0024186884999624473,-2.760346354777007,0.012267172562328807
ENSMUSG00000029090,Adgra3,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000105423,Gm36814,0.0018181510194632486,-2.824616145944149,0.026653247430782043,0.01693081949973713,2.824616145944149,0.026653247430782043
ENSMUSG00000105320,Gm43016,0.005454453058389746,-0.6022237246077013,1,0.007256065499887342,0.6022237246077013,1
ENSMUSG00000029167,Ppargc1a,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000104847,Gm43177,0.0009090755097316243,-1.994541147386462,0.5072264270083077,0.004837376999924895,1.994541147386462,0.5072264270083077
ENSMUSG00000029169,Dhx15,0.020908736723827356,2.175383854055851,0.09976158670363716,0.0024186884999624473,-2.175383854055851,0.09976158670363716
ENSMUSG00000097145,9230114K14Rik,0.002727226529194873,0.590421353334694,0.9143490650820224,0,-0.590421353334694,0.9143490650820224
ENSMUSG00000039252,Lgi2,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000029173,Sepsecs,0.008181679587584619,0.3273869475008997,1,0.004837376999924895,-0.3273869475008997,1
ENSMUSG00000029186,Pi4k2b,0.026363189782217102,-1.203127769197879,0.09234551551802773,0.06046721249906118,1.203127769197879,0.09234551551802773
ENSMUSG00000029176,Anapc4,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000029188,Slc34a2,0.009999830607047866,1.175383854055851,0.5585898099155385,0.0024186884999624473,-1.175383854055851,0.5585898099155385
ENSMUSG00000061461,Smim20,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000106808,Gm42745,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000039191,Rbpj,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000039178,Tbc1d19,0.01909058570436411,0.46489047125083527,0.9143490650820224,0.012093442499812236,-0.46489047125083527,0.9143490650820224
ENSMUSG00000039156,Stim2,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000097216,4932441J04Rik,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000029108,Pcdh7,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000105234,4930459L07Rik,0.0009090755097316243,-1.409578646665305,0.8250958061858321,0.0024186884999624473,1.409578646665305,0.8250958061858321
ENSMUSG00000100557,1700029E06Rik,0.01272705713624274,-2.409578646665305,0.00010279623209053819,0.07014196649891097,2.409578646665305,0.00010279623209053819
ENSMUSG00000106013,4933402J10Rik,0.045453775486581215,-0.8664363216387767,0.21052488814065917,0.08223540899872321,0.8664363216387767,0.21052488814065917
ENSMUSG00000105903,1700014F14Rik,0.00636352856812137,-0.4095786466653051,1,0.007256065499887342,0.4095786466653051,1
ENSMUSG00000089992,G6pd2,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000037999,Arap2,0.0018181510194632486,-0.824616145944149,1,0.0024186884999624473,0.824616145944149,1
ENSMUSG00000090061,Nwd2,0,-2.409578646665305,0.585188809300642,0.0024186884999624473,2.409578646665305,0.585188809300642
ENSMUSG00000029174,Tbc1d1,0.01909058570436411,1.4648904712508353,0.2901905599849098,0.004837376999924895,-1.4648904712508353,0.2901905599849098
ENSMUSG00000105730,Gm43838,0.0009090755097316243,-1.409578646665305,0.8250958061858321,0.0024186884999624473,1.409578646665305,0.8250958061858321
ENSMUSG00000105105,Gm31363,0.0009090755097316243,-2.994541147386462,0.05720906800297823,0.012093442499812236,2.994541147386462,0.05720906800297823
ENSMUSG00000100911,1700027F09Rik,0.0009090755097316243,-4.110018364806398,0.000139768548982301,0.02902426199954937,4.110018364806398,0.000139768548982301
ENSMUSG00000105402,Gm3716,0.007272604077852994,1.7603463547770062,0.4780097309511447,0,-1.7603463547770062,0.4780097309511447
ENSMUSG00000029185,Fam114a1,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000037913,Tmem156,0.00636352856812137,-1.409578646665305,0.32724441456924636,0.01693081949973713,1.409578646665305,0.32724441456924636
ENSMUSG00000037890,Wdr19,0.005454453058389746,-0.1871862253288583,1,0.004837376999924895,0.1871862253288583,1
ENSMUSG00000029191,Rfc1,0.11908889177484278,3.3128873778057852,0.000001627206132760989,0.00967475399984979,-3.3128873778057852,0.000001627206132760989
ENSMUSG00000029195,Klb,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000047215,Rpl9,0.13908855298893852,1.687282892587283,0.005215852357766113,0.041117704499361606,-1.687282892587283,0.005215852357766113
ENSMUSG00000029199,Lias,0.028181340801680353,2.005458852613538,0.0806158512328837,0.004837376999924895,-2.005458852613538,0.0806158512328837
ENSMUSG00000037822,Smim14,0.10272553259967354,1.963879748862139,0.002588755989830886,0.024186884999624472,-1.963879748862139,0.002588755989830886
ENSMUSG00000029203,Ube2k,0.052726379564434205,-0.4338261929119831,0.6754053576967671,0.07014196649891097,0.4338261929119831,0.6754053576967671
ENSMUSG00000029202,Pds5a,0.008181679587584619,1.9123494482220558,0.45172527056406764,0,-1.9123494482220558,0.45172527056406764
ENSMUSG00000106978,N4bp2os,0.004545377548658121,-0.824616145944149,0.8609657717384787,0.007256065499887342,0.824616145944149,0.8609657717384787
ENSMUSG00000037795,N4bp2,0.007272604077852994,0.7603463547770071,0.8322321155857357,0.0024186884999624473,-0.7603463547770071,0.8322321155857357
ENSMUSG00000029204,Rhoh,0,-2.409578646665305,0.585188809300642,0.0024186884999624473,2.409578646665305,0.585188809300642
ENSMUSG00000029205,Chrna9,0.003636302038926497,-0.08765055177794334,1,0.0024186884999624473,0.08765055177794334,1
ENSMUSG00000070780,Rbm47,0.003636302038926497,-1.0876505517779433,0.7729650303160982,0.007256065499887342,1.0876505517779433,0.7729650303160982
ENSMUSG00000097092,Gm26725,0.004545377548658121,-1.1465442408315116,0.6158242427631742,0.00967475399984979,1.1465442408315116,0.6158242427631742
ENSMUSG00000107014,1700126H18Rik,0,-2.409578646665305,0.585188809300642,0.0024186884999624473,2.409578646665305,0.585188809300642
ENSMUSG00000029206,Nsun7,0.03636302038926497,0.36301085723162174,0.9066535463839397,0.02660557349958692,-0.36301085723162174,0.9066535463839397
ENSMUSG00000029207,Apbb2,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000029223,Uchl1,0.002727226529194873,-0.994541147386462,0.9564907180544602,0.004837376999924895,0.994541147386462,0.9564907180544602
ENSMUSG00000037736,Limch1,0.03181764284060685,0.9529914327194025,0.41047207418016274,0.014512130999774685,-0.9529914327194025,0.41047207418016274
ENSMUSG00000012520,Phox2b,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000107319,Gm42670,0.003636302038926497,0.9123494482220558,0.9564907180544602,0,-0.9123494482220558,0.9564907180544602
ENSMUSG00000037720,Tmem33,0.026363189782217102,2.4973119489432136,0.03373885066285443,0.0024186884999624473,-2.4973119489432136,0.03373885066285443
ENSMUSG00000029221,Slc30a9,0.008181679587584619,1.9123494482220558,0.41499867285943304,0,-1.9123494482220558,0.41499867285943304
ENSMUSG00000092060,Bend4,0,-2.409578646665305,0.585188809300642,0.0024186884999624473,2.409578646665305,0.585188809300642
ENSMUSG00000050010,Shisa3,0.00636352856812137,0.5904213533346949,1,0.0024186884999624473,-0.5904213533346949,1
ENSMUSG00000037685,Atp8a1,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000106880,4930425K10Rik,0.0009090755097316243,-1.409578646665305,0.8250958061858321,0.0024186884999624473,1.409578646665305,0.8250958061858321
ENSMUSG00000094719,Gm5108,0.0009090755097316243,-1.409578646665305,0.8250958061858321,0.0024186884999624473,1.409578646665305,0.8250958061858321
ENSMUSG00000068082,Grxcr1,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000029158,Yipf7,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000029208,Guf1,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000029209,Gnpda2,0.03636302038926497,0.7780483565104657,0.5565283503168106,0.01934950799969958,-0.7780483565104657,0.5565283503168106
ENSMUSG00000000560,Gabra2,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000049387,Cox7b2,0.24817761415673342,1.830472441167649,0.00042747242784315996,0.06772327799894852,-1.830472441167649,0.00042747242784306277
ENSMUSG00000029212,Gabrb1,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000029213,Commd8,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000005220,Corin,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000093400,Gm20647,0.008181679587584619,1.9123494482220558,0.41499867285943304,0,-1.9123494482220558,0.41499867285943304
ENSMUSG00000072889,Nfxl1,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000067220,Cnga1,0.0009090755097316243,-1.409578646665305,0.8250958061858321,0.0024186884999624473,1.409578646665305,0.8250958061858321
ENSMUSG00000106136,4933408A14Rik,0,-3.409578646665305,0.11198671518883932,0.007256065499887342,3.409578646665305,0.11198671518883932
ENSMUSG00000029217,Tec,0,-2.409578646665305,0.585188809300642,0.0024186884999624473,2.409578646665305,0.585188809300642
ENSMUSG00000036087,Slain2,0.08454402240504105,-0.14039201384991662,1,0.091910162998573,0.14039201384991662,1
ENSMUSG00000070733,Fryl,0.00636352856812137,1.590421353334694,0.5465003556121266,0,-1.590421353334694,0.5465003556121266
ENSMUSG00000107087,Gm34411,0.002727226529194873,-0.4095786466653051,1,0.0024186884999624473,0.4095786466653051,1
ENSMUSG00000100175,1700025M24Rik,0.007272604077852994,-1.82461614594415,0.07437574704513203,0.02660557349958692,1.82461614594415,0.07437574704513203
ENSMUSG00000029152,Ociad1,0.04090839793792309,0.41354359125061446,0.8250958061858321,0.02902426199954937,-0.41354359125061446,0.8250958061858321
ENSMUSG00000051674,Dcun1d4,0.03181764284060685,-1.5615817401103556,0.0048192710610668495,0.09432885149853544,1.5615817401103556,0.0048192710610668495
ENSMUSG00000029156,Sgcb,0.008181679587584619,-0.895005473835548,0.6426117848875963,0.014512130999774685,0.895005473835548,0.6426117848875963
ENSMUSG00000029155,Spata18,0.022726887743290607,-3.309051770711341,0.0000000000037147664545206934,0.23219409599639496,3.309051770711341,0.0000000000037147664545206934
ENSMUSG00000107027,1700019F05Rik,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000106968,C78283,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000054814,Usp46,0.0018181510194632486,-2.6319710680017536,0.0687564058716421,0.014512130999774685,2.6319710680017536,0.0687564058716421
ENSMUSG00000087250,Usp46os1,0,-5.801896069444066,0.00000007171890499107216,0.048373769999248944,5.801896069444066,0.00000007171890499107216
ENSMUSG00000086234,Usp46os2,0.010908906116779492,1.2908610714757867,0.5752725814395452,0.0024186884999624473,-1.2908610714757867,0.5752725814395452
ENSMUSG00000062110,Scfd2,0.0018181510194632486,-0.824616145944149,0.9143490650820224,0.0024186884999624473,0.824616145944149,0.9143490650820224
ENSMUSG00000029227,Fip1l1,0.019999661214095733,2.113983309391707,0.1180352739351311,0.0024186884999624473,-2.113983309391707,0.1180352739351311
ENSMUSG00000029229,Chic2,0.020908736723827356,2.175383854055851,0.10179844628291004,0.0024186884999624473,-2.175383854055851,0.10179844628291004
ENSMUSG00000107192,Gm19583,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000107386,Gm42800,0.002727226529194873,0.590421353334694,1,0,-0.590421353334694,1
ENSMUSG00000106754,Gm43101,0.014545208155705988,2.677884194585033,0.08316371472825133,0,-2.677884194585033,0.08316371472825133
ENSMUSG00000062960,Kdr,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000106756,Gm32780,0.002727226529194873,0.590421353334694,1,0,-0.590421353334694,1
ENSMUSG00000029233,Srd5a3,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000029234,Tmem165,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000029238,Clock,0.005454453058389746,-0.1871862253288583,1,0.004837376999924895,0.1871862253288583,1
ENSMUSG00000098449,Gm7467,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000029235,Pdcl2,0.6081715160104566,0.27799892053873687,0.8250958061858321,0.5006685194922266,-0.27799892053873687,0.8250958061858321
ENSMUSG00000087037,4930432L08Rik,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000036435,Exoc1,0.002727226529194873,0.590421353334694,0.9143490650820224,0,-0.590421353334694,0.9143490650820224
ENSMUSG00000036403,Cep135,0.015454283665437612,1.17538385405585,0.44566555151429876,0.004837376999924895,-1.17538385405585,0.44566555151429876
ENSMUSG00000036377,C530008M17Rik,0.09636200403155218,0.7469258390146845,0.35990663920273797,0.05562983549913629,-0.7469258390146845,0.35990663920273797
ENSMUSG00000055923,Aasdh,0.004545377548658121,1.17538385405585,0.6793738307872524,0,-1.17538385405585,0.6793738307872524
ENSMUSG00000029246,Ppat,0.0018181510194632486,-0.824616145944149,1,0.0024186884999624473,0.824616145944149,1
ENSMUSG00000029247,Paics,0.008181679587584619,1.9123494482220558,0.4606909476992596,0,-1.9123494482220558,0.4606909476992596
ENSMUSG00000036323,Srp72,0.028181340801680353,0.5904213533346949,0.6853548191138253,0.01693081949973713,-0.5904213533346949,0.6853548191138253
ENSMUSG00000063820,Arl9,0.002727226529194873,-4.267559641792877,0.0000001932780200123762,0.06772327799894852,4.267559641792877,0.0000001932780200123762
ENSMUSG00000086632,1700112J05Rik,0.011817981626511116,-0.6022237246077013,0.8551793182020078,0.01693081949973713,0.6022237246077013,0.8551793182020078
ENSMUSG00000029248,Thegl,0.019999661214095733,-2.095470056237243,0.0002420911283786758,0.08707278599864811,2.095470056237243,0.0002420911283786758
ENSMUSG00000053030,Spink2,0.3999932242819147,1.88320310256254,0.00009429167844646529,0.10642229399834768,-1.88320310256254,0.00009429167844646529
ENSMUSG00000029249,Rest,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000036285,Noa1,0.002727226529194873,0.590421353334694,1,0,-0.590421353334694,1
ENSMUSG00000029250,Polr2b,0.007272604077852994,1.7603463547770062,0.3978030150155605,0,-1.7603463547770062,0.3978030150155605
ENSMUSG00000036256,Igfbp7,0.003636302038926497,0.9123494482220558,0.9586544074944707,0,-0.9123494482220558,0.9586544074944707
ENSMUSG00000106828,Gm34648,0.002727226529194873,-1.7315067415526677,0.3310973370953692,0.00967475399984979,1.7315067415526677,0.3310973370953692
ENSMUSG00000106906,Gm34728,0.0009090755097316243,-1.994541147386462,0.5430286891069195,0.004837376999924895,1.994541147386462,0.5430286891069195
ENSMUSG00000107232,1700017L05Rik,0.009090755097316243,-3.0794300449729746,0.0000016915708152130628,0.08223540899872321,3.0794300449729746,0.0000016915708152130628
ENSMUSG00000037605,Adgrl3,0.009090755097316243,-1.1200720294703208,0.41499867285943304,0.01934950799969958,1.1200720294703208,0.41499867285943304
ENSMUSG00000087431,Gm16054,0.002727226529194873,-1.409578646665305,0.7121265354689286,0.007256065499887342,1.409578646665305,0.7121265354689337
ENSMUSG00000099863,1700031L13Rik,0.018181510194632485,-2.571850075564183,0.0000009969068555959941,0.11125967099827258,2.571850075564183,0.0000009969068555959941
ENSMUSG00000029253,Cenpc1,0.01272705713624274,2.4973119489432127,0.1383620533165322,0,-2.4973119489432127,0.1383620533165322
ENSMUSG00000029254,Stap1,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000035898,Uba6,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000029255,Gnrhr,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000061259,Tmprss11d,0,-2.409578646665305,0.585188809300642,0.0024186884999624473,2.409578646665305,0.585188809300642
ENSMUSG00000048764,Tmprss11f,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000035851,Ythdc1,0.05545360609362908,1.9596551630004129,0.015079675779419991,0.012093442499812236,-1.9596551630004129,0.015079675779419991
ENSMUSG00000029272,Sult1e1,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000061937,Csn1s2a,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000061388,Csn1s2b,0.002727226529194873,0.590421353334694,0.9143490650820224,0,-0.590421353334694,0.9143490650820224
ENSMUSG00000002240,Prr27,0.02363596325302223,-1.3551308626429295,0.050358414323562715,0.06046721249906118,1.3551308626429295,0.050358414323562715
ENSMUSG00000104839,Gm42794,0.002727226529194873,0.590421353334694,0.9143490650820224,0,-0.590421353334694,0.9143490650820224
ENSMUSG00000099605,1700066N21Rik,0,-3.409578646665305,0.11198671518883932,0.007256065499887342,3.409578646665305,0.11198671518883932
ENSMUSG00000007907,Cabs1,0.01272705713624274,-4.994541147386462,0.000000000000000000000000017243812740319164,0.43294524149327807,4.994541147386462,0.000000000000000000000000017243812740319164
ENSMUSG00000070697,Utp3,0.014545208155705988,1.677884194585034,0.27140668668901785,0.0024186884999624473,-1.677884194585034,0.27140668668901785
ENSMUSG00000029291,Rufy3,0.010908906116779492,0.29086107147578666,1,0.007256065499887342,-0.29086107147578666,1
ENSMUSG00000044221,Grsf1,0.007272604077852994,0.7603463547770071,0.8322321155857357,0.0024186884999624473,-0.7603463547770071,0.8322321155857357
ENSMUSG00000006262,Mob1b,0.007272604077852994,0.1753838540558501,1,0.004837376999924895,-0.1753838540558501,1
ENSMUSG00000035505,Cox18,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000055204,Ankrd17,0.003636302038926497,-0.08765055177794334,1,0.0024186884999624473,0.08765055177794334,1
ENSMUSG00000029369,Afm,0.0009090755097316243,-1.994541147386462,0.5072264270083077,0.004837376999924895,1.994541147386462,0.5072264270083077
ENSMUSG00000106863,Gm42109,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000070690,Albfm1,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000029370,Rassf6,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000029376,Mthfd2l,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000029397,Rchy1,0.011817981626511116,-0.40957864666530597,0.968633521744546,0.014512130999774685,0.40957864666530597,0.968633521744546
ENSMUSG00000096035,Odaph,0,-2.409578646665305,0.585188809300642,0.0024186884999624473,2.409578646665305,0.585188809300642
ENSMUSG00000029403,Cdkl2,0.04999915303523934,0.9383446567550013,0.31876682532373285,0.024186884999624472,-0.9383446567550013,0.31876682532373285
ENSMUSG00000029405,G3bp2,0.020908736723827356,2.175383854055851,0.09976158670363716,0.0024186884999624473,-2.175383854055851,0.09976158670363716
ENSMUSG00000029407,Uso1,0.004545377548658121,1.17538385405585,0.6793738307872524,0,-1.17538385405585,0.6793738307872524
ENSMUSG00000029415,Sdad1,0.039090246918459845,2.4648904712508353,0.012267172562328807,0.004837376999924895,-2.4648904712508353,0.012267172562328807
ENSMUSG00000034842,Art3,0.12817964687215902,2.7401684728393767,0.0000193587687861797,0.01693081949973713,-2.7401684728393767,0.0000193587687861797
ENSMUSG00000050050,Ccdc158,0.022726887743290607,0.968932976588424,0.5216798447484162,0.00967475399984979,-0.968932976588424,0.5216798447484162
ENSMUSG00000029381,Shroom3,0.02545411427248548,0.8634398477411098,0.5664335700423553,0.012093442499812236,-0.8634398477411098,0.5664335700423553
ENSMUSG00000063015,Ccni,0.021817812233558984,-0.08765055177794334,1,0.021768196499662027,0.08765055177794334,1
ENSMUSG00000029384,2010109A12Rik,0.021817812233558984,0.42692262105181467,0.9159275715619455,0.014512130999774685,-0.42692262105181467,0.9159275715619455
ENSMUSG00000029385,Ccng2,0.0009090755097316243,-0.40957864666530597,1,0,0.40957864666530597,1
ENSMUSG00000034724,Cnot6l,0.0018181510194632486,0.1753838540558501,1,0,-0.1753838540558501,1
ENSMUSG00000029486,Mrpl1,0.09181662648289406,1.17538385405585,0.08772749842318826,0.03869901599939916,-1.17538385405585,0.08772749842318826
ENSMUSG00000029484,Anxa3,0.013636132645974365,-2.2169335687229097,0.0008334701462497575,0.06530458949898608,2.2169335687229097,0.0008334701462497575
ENSMUSG00000105006,Gm9484,0.002727226529194873,0.590421353334694,0.9143490650820224,0,-0.590421353334694,0.9143490650820224
ENSMUSG00000034663,Bmp2k,0.002727226529194873,0.590421353334694,1,0,-0.590421353334694,1
